dop1_1,dop1_2,dop1_3,dop1_4,dop1_5,dop1_6,dop1_7,dop1_8,dop1_9,dop1_10,dop1_11,dop1_12,dop1_13,dop1_14,dop1_15,dop1_16,dop1_17,dop1_18,dop1_19,dop1_20,dop1_21,dop1_22,dop1_23,dop1_24,dop1_25,dop1_26,dop1_27,dop1_28,dop1_29,dop1_30,dop1_31,dop1_32,dop1_33,dop1_34,dop1_35,dop1_36,dop1_37,dop1_38,dop1_39,dop1_40,dop1_41,dop1_42,dop1_43,dop1_44,dop1_45,dop1_46,dop1_47,dop1_48,dop1_49,dop1_50,dop1_51,dop1_52,dop1_53,dop1_54,dop1_55,dop1_56,dop1_57,dop1_58,dop1_59,dop1_60,dop1_61,dop1_62,dop1_63,dop1_64,dop1_65,dop1_66,dop1_67,dop1_68,dop1_69,dop1_70,dop1_71,dop1_72,dop1_73,dop1_74,dop1_75,dop1_76,dop1_77,dop1_78,dop1_79,dop1_80,dop1_81,dop1_82,dop1_83,dop1_84,dop1_85,dop1_86,dop1_87,dop1_88,dop1_89,dop1_90,dop1_91,dop1_92,dop1_93,dop1_94,dop1_95,dop1_96,dop1_97,dop1_98,dop1_99,dop1_100,dop1_101,dop1_102,dop1_103,dop1_104,dop1_105,dop1_106,dop1_107,dop1_108,dop1_109,dop1_110,dop1_111,dop1_112,dop1_113,dop1_114,dop1_115,dop1_116,dop1_117,dop1_118,dop1_119,dop1_120,dop1_121,dop1_122,dop1_123,dop1_124,dop1_125,dop1_126,dop1_127,dop1_128,dop1_129,dop1_130,dop1_131,dop1_132,dop1_133,dop1_134,dop1_135,dop1_136,dop1_137,dop1_138,dop1_139,dop1_140,dop1_141,dop1_142,dop1_143,dop1_144,dop1_145,dop1_146,dop1_147,dop1_148,dop1_149,dop1_150,dop1_151,dop1_152,dop1_153,dop1_154,dop1_155,dop1_156,dop1_157,dop1_158
-2944.961,2206.712,-2066.143,2187.049,NaN,1738.631,NaN,NaN,2913.493,NaN,NaN,NaN,NaN,-2666.103,NaN,NaN,630.019,NaN,1898.665,NaN,NaN,-3220.744,NaN,NaN,NaN,NaN,NaN,-1167.185,NaN,NaN,NaN,NaN,NaN,NaN,-1604.824,2238.403,4395.716,NaN,NaN,NaN,-2540.415,603.323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2016.277,-177.608,2177.971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2361.844,NaN,NaN,NaN,NaN,NaN,NaN,276.086,-1470.434,NaN,NaN,NaN,NaN,NaN,NaN,145.44,NaN,NaN,NaN,NaN,-2855.472,-676.339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1679.625,3.168,41.582,39.018,0.562,NaN,NaN,-994.06,-79.638,NaN,-450.268,NaN,NaN,198.769,NaN,NaN,NaN,NaN,NaN,1389.574,-1519.138,NaN,3348.748,NaN,NaN,NaN,-1940.828,NaN,NaN,-1497.756,NaN,NaN,NaN,NaN,NaN,686.078,NaN,NaN,96.973,NaN,-596.384,NaN,NaN,NaN,2315.459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1062.91,1675.906,NaN,-1.025,7.17,NaN,NaN,NaN
-2946.074,2204.73,-2068.024,2184.652,NaN,1737.624,NaN,NaN,2912.551,NaN,NaN,NaN,NaN,-2667.025,NaN,NaN,628.809,NaN,1898.27,NaN,NaN,-3222.094,NaN,NaN,NaN,NaN,NaN,-1167.903,NaN,NaN,NaN,NaN,NaN,NaN,-1606.844,2236.201,4394.879,NaN,NaN,NaN,-2541.8,602.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2017.519,-178.902,2176.316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.522,NaN,NaN,NaN,NaN,NaN,NaN,274.66,-1471.717,NaN,NaN,NaN,NaN,NaN,NaN,143.525,NaN,NaN,NaN,NaN,-2856.22,-677.388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1678.827,2.553,42.062,38.579,-0.538,NaN,NaN,-994.57,-80.691,NaN,-450.984,NaN,NaN,198.503,NaN,NaN,NaN,NaN,NaN,1388.103,-1521.036,NaN,3348.44,NaN,NaN,NaN,-1942.039,NaN,NaN,-1499.461,NaN,NaN,NaN,NaN,NaN,685.055,NaN,NaN,96.502,NaN,-596.96,NaN,NaN,NaN,2314.906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1063.508,1675.035,NaN,-1.982,6.98,NaN,NaN,NaN
-2945.231,2204.935,-2067.827,2185.522,NaN,1737.111,NaN,NaN,2913.093,NaN,NaN,NaN,NaN,-2667.501,NaN,NaN,628.875,NaN,1898.351,NaN,NaN,-3221.033,NaN,NaN,NaN,NaN,NaN,-1168.724,NaN,NaN,NaN,NaN,NaN,NaN,-1606.371,2235.88,4394.345,NaN,NaN,NaN,-2542.401,601.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2017.187,-179.201,2177.144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.784,NaN,NaN,NaN,NaN,NaN,NaN,275.679,-1470.783,NaN,NaN,NaN,NaN,NaN,NaN,143.996,NaN,NaN,NaN,NaN,-2856.512,-678.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1678.552,2.37,41.592,38.373,-0.565,NaN,NaN,-995.051,-80.575,NaN,-450.704,NaN,NaN,198.262,NaN,NaN,NaN,NaN,NaN,1387.932,-1520.6,NaN,3347.883,NaN,69.636,NaN,-1942.398,NaN,NaN,-1498.481,NaN,NaN,NaN,NaN,NaN,685.356,NaN,NaN,96.417,NaN,-597.132,NaN,NaN,NaN,2315.836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1063.95,1675.991,NaN,-1.767,6.104,NaN,NaN,NaN
-2943.746,2202.958,-2067.506,2184.693,NaN,1736.191,NaN,NaN,2913.652,NaN,NaN,NaN,NaN,-2669.497,NaN,NaN,628.665,NaN,1897.844,NaN,NaN,-3219.566,NaN,NaN,NaN,NaN,NaN,-1170.517,NaN,NaN,NaN,NaN,NaN,NaN,-1606.714,2235.312,4393.16,NaN,NaN,NaN,-2544.693,600.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2015.404,-178.059,2176.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.422,NaN,NaN,NaN,NaN,NaN,NaN,275.454,-1469.589,NaN,NaN,NaN,NaN,NaN,NaN,144.862,NaN,NaN,NaN,NaN,-2858.482,-679.417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1677.59,1.73,40.154,36.488,-0.705,NaN,NaN,-996.385,-81.037,NaN,-452.536,NaN,NaN,197.111,NaN,NaN,NaN,NaN,NaN,1387.337,-1519.739,NaN,3346.368,NaN,67.655,NaN,-1944.19,NaN,NaN,-1497.974,NaN,NaN,NaN,NaN,NaN,685.513,NaN,NaN,95.888,NaN,-598.065,NaN,NaN,NaN,2314.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1065.049,1675.501,NaN,-2.642,4.42,NaN,NaN,NaN
-2940.656,2201.603,-2066.533,2185.903,NaN,1734.792,NaN,NaN,2912.182,NaN,NaN,NaN,NaN,-2670.9,NaN,NaN,629.342,NaN,1898.138,NaN,NaN,-3217.936,NaN,NaN,NaN,NaN,NaN,-1171.847,NaN,NaN,NaN,NaN,NaN,NaN,-1604.72,2235.004,4391.574,NaN,NaN,NaN,-2546.925,599.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2014.088,-176.72,2176.804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.21,NaN,NaN,NaN,NaN,NaN,NaN,275.582,-1467.968,NaN,NaN,NaN,NaN,NaN,NaN,146.99,NaN,NaN,NaN,NaN,-2860.216,-681.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1676.472,1.198,38.002,35.555,-0.71,NaN,NaN,-997.261,-81.439,NaN,-453.032,NaN,NaN,195.58,NaN,NaN,NaN,NaN,NaN,1386.69,-1518.297,NaN,NaN,NaN,68.342,NaN,-1946.024,NaN,NaN,-1497.182,NaN,NaN,NaN,NaN,NaN,685.656,NaN,NaN,95.192,NaN,-598.797,NaN,NaN,NaN,2314.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1066.443,1675.452,NaN,-3.098,2.898,NaN,NaN,NaN
-2940.072,2200.07,-2065.358,2186.57,NaN,1733.692,NaN,NaN,2912.051,NaN,NaN,NaN,NaN,-2672.697,NaN,NaN,629.093,NaN,1897.981,NaN,NaN,-3215.892,NaN,NaN,NaN,NaN,NaN,-1173.78,NaN,NaN,NaN,NaN,NaN,NaN,-1604.38,2234.529,4390.173,NaN,NaN,NaN,-2549.062,597.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2013.351,-176.161,2175.631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.667,NaN,NaN,NaN,NaN,NaN,NaN,275.415,-1466.974,NaN,NaN,NaN,NaN,NaN,NaN,147.659,NaN,NaN,NaN,NaN,-2861.817,-682.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1675.25,0.654,35.941,34.089,-0.838,NaN,NaN,-998.3,-82.122,NaN,-454.125,NaN,NaN,194.407,NaN,NaN,NaN,NaN,NaN,1386.5,-1517.951,NaN,3343.227,NaN,66.375,NaN,-1948.036,NaN,NaN,-1496.251,NaN,NaN,NaN,NaN,NaN,685.592,NaN,NaN,94.16,NaN,-599.618,NaN,NaN,NaN,2313.618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1067.669,1675.188,NaN,-4.135,1.091,NaN,NaN,NaN
-2939.613,2200.088,-2066.174,2186.864,NaN,1733.044,NaN,NaN,2912.542,NaN,NaN,NaN,NaN,-2673.116,NaN,NaN,628.711,NaN,1897.346,NaN,NaN,-3216.234,NaN,NaN,NaN,NaN,NaN,-1174.254,NaN,NaN,NaN,NaN,NaN,NaN,-1604.86,2234.132,4390.653,NaN,NaN,NaN,-2550.091,597.196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2012.912,-176.709,2175.512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.78,NaN,NaN,NaN,NaN,NaN,NaN,275.192,-1467.024,NaN,NaN,NaN,NaN,NaN,NaN,147.426,NaN,NaN,NaN,NaN,-2861.845,-682.933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1674.568,1.451,35.789,34.178,-0.152,NaN,NaN,-998.238,-82.355,NaN,-454.776,NaN,NaN,194.15,NaN,NaN,NaN,NaN,NaN,1386.146,-1518.099,NaN,3343.566,NaN,65.387,NaN,-1948.637,NaN,NaN,-1496.205,NaN,NaN,NaN,NaN,NaN,685.56,NaN,NaN,94.105,NaN,-599.716,NaN,NaN,NaN,2312.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1068.093,1674.455,NaN,-3.784,0.9,NaN,NaN,NaN
-2939.404,2199.636,-2066.334,2186.583,NaN,1733.267,NaN,NaN,2912.527,NaN,NaN,NaN,NaN,-2673.66,NaN,NaN,628.984,NaN,1897.842,NaN,NaN,-3216.369,NaN,NaN,NaN,NaN,NaN,-1174.781,NaN,NaN,NaN,NaN,NaN,NaN,-1605.241,2233.492,4390.809,NaN,NaN,NaN,-2550.306,597.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2012.009,-175.547,2175.916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.153,NaN,NaN,NaN,NaN,NaN,NaN,275.893,-1466.177,NaN,NaN,NaN,NaN,NaN,NaN,147.203,NaN,NaN,NaN,NaN,-2862.387,-683.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1674.907,1.02,35.643,34.371,-0.297,NaN,NaN,-998.63,-81.774,NaN,-454.078,NaN,NaN,194.501,NaN,NaN,NaN,NaN,NaN,1385.786,-1518.044,NaN,3343.036,NaN,66.205,NaN,-1948.706,NaN,NaN,-1496.175,NaN,NaN,NaN,NaN,NaN,685.926,NaN,NaN,94.111,NaN,-599.636,NaN,NaN,NaN,2313.784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1068.303,1675.15,NaN,-3.788,1.196,NaN,NaN,NaN
-2938.969,2200.602,-2065.967,2186.32,NaN,1733.088,NaN,NaN,2912.574,NaN,NaN,NaN,NaN,-2673.858,NaN,NaN,628.935,NaN,1897.528,NaN,NaN,-3215.948,NaN,NaN,NaN,NaN,NaN,-1175.054,NaN,NaN,NaN,NaN,NaN,NaN,-1605.739,2232.899,4390.207,NaN,NaN,NaN,-2550.623,596.362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2012.097,-176.109,2175.993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.608,NaN,NaN,NaN,NaN,NaN,NaN,275.689,-1465.924,NaN,NaN,NaN,NaN,NaN,NaN,147.206,NaN,NaN,NaN,NaN,-2862.076,-683.782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1674.807,1.52,35.979,34.494,0.212,NaN,NaN,-998.407,-81.569,NaN,-454.211,NaN,NaN,194.327,NaN,NaN,NaN,NaN,NaN,1385.588,-1518.459,NaN,3343.193,NaN,65.99,NaN,-1949.265,NaN,NaN,-1495.763,NaN,NaN,NaN,NaN,NaN,685.801,NaN,NaN,94.314,NaN,-599.544,NaN,NaN,NaN,2313.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1068.004,1675.255,NaN,-3.669,0.878,NaN,NaN,NaN
-2938.438,2199.787,-2066.796,2186.796,NaN,1732.873,NaN,NaN,2913.04,NaN,NaN,NaN,NaN,-2674.192,NaN,NaN,628.744,NaN,1897.528,NaN,NaN,-3216.045,NaN,NaN,NaN,NaN,NaN,-1175.755,NaN,NaN,NaN,NaN,NaN,NaN,-1606.873,2232.843,4383.127,NaN,NaN,NaN,-2551.375,595.646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2011.962,-176.161,2175.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.28,NaN,NaN,NaN,NaN,NaN,NaN,275.669,-1465.965,NaN,NaN,NaN,NaN,NaN,NaN,146.862,NaN,NaN,NaN,NaN,-2862.48,-683.969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1675.034,1.704,36.191,34.399,0.215,NaN,NaN,-998.253,-81.82,NaN,-454.121,NaN,NaN,194.202,NaN,NaN,NaN,NaN,NaN,1384.982,-1518.124,NaN,3343.079,NaN,65.276,NaN,-1949.359,NaN,NaN,-1496.056,NaN,NaN,NaN,NaN,NaN,685.826,NaN,NaN,94.216,NaN,-599.442,NaN,NaN,NaN,2313.468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1068.142,1674.979,NaN,-3.722,1.07,NaN,NaN,NaN
-2939.191,2200.567,-2067.455,2186.207,NaN,1732.786,NaN,NaN,2912.243,NaN,NaN,NaN,NaN,-2674.699,NaN,NaN,628.187,NaN,1897.021,NaN,NaN,-3217.116,NaN,NaN,NaN,NaN,NaN,-1175.994,NaN,NaN,NaN,NaN,NaN,NaN,-1607.938,2230.934,4390.317,NaN,NaN,NaN,-2551.667,594.591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2012.757,-175.97,2175.487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.293,NaN,NaN,NaN,NaN,NaN,NaN,275.414,-1466.449,NaN,NaN,NaN,NaN,NaN,NaN,145.974,NaN,NaN,NaN,NaN,-2862.255,-684.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1675.036,0.948,36.106,34.604,-0.247,NaN,NaN,-998.582,-81.821,NaN,-454.577,NaN,NaN,194.275,NaN,NaN,NaN,NaN,NaN,1384.456,-1519.597,NaN,3343.067,NaN,64.61,NaN,-1949.354,NaN,NaN,-1496.726,NaN,NaN,NaN,NaN,NaN,685.423,NaN,NaN,94.05,NaN,-599.976,NaN,NaN,NaN,2313.905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1068.318,1674.937,NaN,-3.641,1.26,NaN,NaN,NaN
-2940.564,2201.091,-2068.513,2184.582,NaN,1733.715,NaN,NaN,2911.903,NaN,NaN,NaN,NaN,-2674.357,NaN,NaN,627.954,NaN,1897.719,NaN,NaN,-3217.85,NaN,NaN,NaN,NaN,NaN,-1175.524,NaN,NaN,NaN,NaN,NaN,NaN,-1610.383,2230.047,4390.018,NaN,NaN,NaN,-2549.94,595.026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2014.09,-176.996,2177.623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2358.738,NaN,NaN,NaN,NaN,NaN,NaN,276.384,-1467.162,NaN,NaN,NaN,NaN,NaN,NaN,144.235,NaN,NaN,NaN,NaN,-2861.568,-683.213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1677.047,1.067,38.303,35.328,-0.961,NaN,NaN,-998.411,-80.701,NaN,-453.682,NaN,NaN,195.918,NaN,NaN,NaN,NaN,NaN,1383.707,-1521.047,NaN,3343.512,NaN,66.442,NaN,-1947.537,NaN,NaN,-1497.542,NaN,NaN,NaN,NaN,NaN,685.565,NaN,NaN,95.36,NaN,-599.462,NaN,NaN,NaN,2315.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1067.273,1676.103,NaN,-3.524,2.949,NaN,NaN,NaN
-2941.06,2202.75,-2068.989,2185.076,NaN,1733.487,NaN,NaN,2914.296,NaN,NaN,NaN,NaN,-2673.413,NaN,NaN,628.02,NaN,1896.449,NaN,NaN,-3218.805,NaN,NaN,NaN,NaN,NaN,-1175.608,NaN,NaN,NaN,NaN,NaN,NaN,-1611.037,2230.614,4392.459,NaN,NaN,NaN,-2550.572,593.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2014.079,-177.201,2176.447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2359.688,NaN,NaN,NaN,NaN,NaN,NaN,275.739,-1468.03,NaN,NaN,NaN,NaN,NaN,NaN,142.99,NaN,NaN,NaN,NaN,-2860.302,-683.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1677.162,2.586,38.494,36.483,1.167,NaN,NaN,-997.167,-80.782,NaN,-453.121,NaN,NaN,195.981,NaN,NaN,NaN,NaN,NaN,1384.272,-1521.824,NaN,3344.897,NaN,64.06,NaN,-1947.432,NaN,NaN,-1497.229,NaN,NaN,NaN,NaN,NaN,685.222,NaN,NaN,95.114,NaN,-598.807,NaN,NaN,NaN,2314.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1066.508,1675.094,NaN,-1.856,3.594,NaN,NaN,NaN
-2939.884,2199.302,-2069.443,2185.403,NaN,1731.78,NaN,NaN,2915.031,NaN,NaN,NaN,NaN,-2675.054,NaN,NaN,627.021,NaN,1895.31,NaN,NaN,-3218.333,NaN,NaN,NaN,NaN,NaN,-1177.456,NaN,NaN,NaN,NaN,NaN,NaN,-1610.683,2229.53,4390.744,NaN,NaN,NaN,-2553.102,591.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2013.131,-178.116,2175.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2360.543,NaN,NaN,NaN,NaN,NaN,NaN,274.711,-1466.91,NaN,NaN,NaN,NaN,NaN,NaN,144.097,NaN,NaN,NaN,NaN,-2861.307,-685.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1674.819,2.072,37.203,35.76,0.424,NaN,NaN,-998.542,-81.88,NaN,-454.775,NaN,NaN,194.166,NaN,NaN,NaN,NaN,NaN,1383.144,-1521.091,NaN,3344.192,NaN,62.863,NaN,-1949.534,NaN,NaN,-1497.411,NaN,NaN,NaN,NaN,NaN,684.27,NaN,NaN,94.188,NaN,-600.188,NaN,NaN,NaN,2313.564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1068.154,1674.3,NaN,-2.559,2.06,NaN,NaN,NaN
-2938.966,2199.016,-2069.703,2184.759,NaN,1730.991,NaN,NaN,2912.066,NaN,NaN,NaN,NaN,-2676.744,NaN,NaN,626.744,NaN,1895.377,NaN,NaN,-3217.488,NaN,NaN,NaN,NaN,NaN,-1179.031,NaN,NaN,NaN,NaN,NaN,NaN,-1611.935,2228.202,4390.586,NaN,NaN,NaN,-2554.772,590.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2012.876,-177.161,2175.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2359.401,NaN,NaN,NaN,NaN,NaN,NaN,274.641,-1466.376,NaN,NaN,NaN,NaN,NaN,NaN,144.349,NaN,NaN,NaN,NaN,-2863.831,-686.751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1674.063,0.999,35.628,34.4,-0.088,NaN,NaN,-999.547,-82.491,NaN,-455.671,NaN,NaN,193.717,NaN,NaN,NaN,NaN,NaN,1382.215,-1521.446,NaN,3342.072,NaN,61.791,NaN,-1951.057,NaN,NaN,-1497.147,NaN,NaN,NaN,NaN,NaN,684.22,NaN,NaN,93.572,NaN,-601.326,NaN,NaN,NaN,2312.747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1069.492,1674.137,NaN,-3.603,0.652,NaN,NaN,NaN
-2939.466,2199.241,-2070.555,2184.762,NaN,1730.872,NaN,NaN,2912.552,NaN,NaN,NaN,NaN,-2677.04,NaN,NaN,626.35,NaN,1895.017,NaN,NaN,-3218.281,NaN,NaN,NaN,NaN,NaN,-1179.132,NaN,NaN,NaN,NaN,NaN,NaN,-1612.246,2227.657,4391.073,NaN,NaN,NaN,-2555.121,589.909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2013.402,-177.883,2175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2359.023,NaN,NaN,NaN,NaN,NaN,NaN,274.458,-1466.552,NaN,NaN,NaN,NaN,NaN,NaN,143.817,NaN,NaN,NaN,NaN,-2862.889,-687.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1674.289,1.062,35.644,34.773,0.165,NaN,NaN,-999.239,-82.482,NaN,-455.563,NaN,NaN,193.69,NaN,NaN,NaN,NaN,NaN,1382.02,-1522.056,NaN,3342.877,NaN,61.962,NaN,-1951.251,NaN,NaN,-1497.523,NaN,NaN,NaN,NaN,NaN,683.964,NaN,NaN,93.62,NaN,-601.052,NaN,NaN,NaN,2313.347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1069.179,1673.932,NaN,-3.548,1.705,NaN,NaN,NaN
-2939.374,2199.143,-2070.629,2183.003,NaN,1731.149,NaN,NaN,2912.994,NaN,NaN,NaN,NaN,-2677.959,NaN,NaN,626.428,NaN,1895.568,NaN,NaN,-3217.803,NaN,NaN,NaN,NaN,NaN,-1179.793,NaN,NaN,NaN,NaN,NaN,NaN,-1612.616,2226.322,4389.265,NaN,NaN,NaN,-2555.611,589.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2013.49,-177.603,2175.678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2358.632,NaN,NaN,NaN,NaN,NaN,NaN,274.933,-1466.844,NaN,NaN,NaN,NaN,NaN,NaN,143.1,NaN,NaN,NaN,NaN,-2863.736,-687.274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1674.925,0.948,36.396,33.768,-1.031,NaN,NaN,-999.902,-81.955,NaN,-455.488,NaN,NaN,193.92,NaN,NaN,NaN,NaN,NaN,1380.77,-1522.583,NaN,3341.715,NaN,61.565,NaN,-1951.209,NaN,NaN,-1497.973,NaN,NaN,NaN,NaN,NaN,684.304,NaN,NaN,94.081,NaN,-601.227,NaN,NaN,NaN,2314.173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1069.354,1674.51,NaN,-4.279,1.033,NaN,NaN,NaN
-2939.231,2199.472,-2071.269,2182.284,NaN,1731.835,NaN,NaN,2910.838,NaN,NaN,NaN,NaN,-2679.25,NaN,NaN,626.485,NaN,1896.365,NaN,NaN,-3217.242,NaN,NaN,NaN,NaN,NaN,-1180.85,NaN,NaN,NaN,NaN,NaN,NaN,-1612.981,2224.177,4388.22,NaN,NaN,NaN,-2555.678,589.654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2013.752,-176.844,2176.468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2356.827,NaN,NaN,NaN,NaN,NaN,NaN,276.2,-1466.491,NaN,NaN,NaN,NaN,NaN,NaN,142.789,NaN,NaN,NaN,NaN,-2865.224,-687.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1675.576,-0.508,36.238,33.181,-1.382,NaN,NaN,-1000.898,-81.258,NaN,-455.54,NaN,NaN,194.259,NaN,NaN,NaN,NaN,NaN,1379.754,-1522.426,NaN,3340.095,NaN,63.653,NaN,-1950.758,NaN,NaN,-1498.69,NaN,NaN,NaN,NaN,NaN,685.172,NaN,NaN,94.324,NaN,-601.663,NaN,NaN,NaN,2315.508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1069.676,1675.816,NaN,-5.591,1.347,NaN,NaN,NaN
-2938.999,2200.442,-2071.229,2181.141,NaN,1732.45,NaN,NaN,2908.986,NaN,NaN,NaN,NaN,-2680.101,NaN,NaN,626.637,NaN,1897.097,NaN,NaN,-3216.907,NaN,NaN,NaN,NaN,NaN,-1181.249,NaN,NaN,NaN,NaN,NaN,NaN,-1613.991,2222.494,4385.769,NaN,NaN,NaN,-2555.862,591.209,NaN,NaN,NaN,NaN,NaN,-4073.368,NaN,-2014.411,-176.514,2178.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2355.405,NaN,NaN,NaN,NaN,NaN,NaN,276.51,-1466.436,NaN,NaN,NaN,NaN,NaN,NaN,141.927,NaN,NaN,NaN,NaN,-2865.756,-686.893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1676.743,-1.728,36.486,33.106,-3.056,NaN,NaN,-1001.28,-80.762,NaN,-455.23,NaN,NaN,195.142,NaN,NaN,NaN,NaN,NaN,1378.201,-1523.175,NaN,3339.259,NaN,63.384,NaN,-1950.555,NaN,NaN,-1499.528,NaN,NaN,NaN,NaN,NaN,685.381,NaN,NaN,94.882,NaN,-601.992,NaN,NaN,NaN,2317.639,-2819.643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1069.815,1677.215,NaN,-6.204,1.891,NaN,NaN,NaN
