carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7,carrier_8,carrier_9,carrier_10,carrier_11,carrier_12,carrier_13,carrier_14,carrier_15,carrier_16,carrier_17,carrier_18,carrier_19,carrier_20,carrier_21,carrier_22,carrier_23,carrier_24,carrier_25,carrier_26,carrier_27,carrier_28,carrier_29,carrier_30,carrier_31,carrier_32,carrier_33,carrier_34,carrier_35,carrier_36,carrier_37,carrier_38,carrier_39,carrier_40,carrier_41,carrier_42,carrier_43,carrier_44,carrier_45,carrier_46,carrier_47,carrier_48,carrier_49,carrier_50,carrier_51,carrier_52,carrier_53,carrier_54,carrier_55,carrier_56,carrier_57,carrier_58,carrier_59,carrier_60,carrier_61,carrier_62,carrier_63,carrier_64,carrier_65,carrier_66,carrier_67,carrier_68,carrier_69,carrier_70,carrier_71,carrier_72,carrier_73,carrier_74,carrier_75,carrier_76,carrier_77,carrier_78,carrier_79,carrier_80,carrier_81,carrier_82,carrier_83,carrier_84,carrier_85,carrier_86,carrier_87,carrier_88,carrier_89,carrier_90,carrier_91,carrier_92,carrier_93,carrier_94,carrier_95,carrier_96,carrier_97,carrier_98,carrier_99,carrier_100,carrier_101,carrier_102,carrier_103,carrier_104,carrier_105,carrier_106,carrier_107,carrier_108,carrier_109,carrier_110,carrier_111,carrier_112,carrier_113,carrier_114,carrier_115,carrier_116,carrier_117,carrier_118,carrier_119,carrier_120,carrier_121,carrier_122,carrier_123,carrier_124,carrier_125,carrier_126,carrier_127,carrier_128,carrier_129,carrier_130,carrier_131,carrier_132,carrier_133,carrier_134,carrier_135,carrier_136,carrier_137,carrier_138,carrier_139,carrier_140,carrier_141,carrier_142,carrier_143,carrier_144,carrier_145,carrier_146,carrier_147,carrier_148,carrier_149,carrier_150,carrier_151,carrier_152,carrier_153,carrier_154,carrier_155,carrier_156,carrier_157,carrier_158
122666506.013,NaN,112404590.508,127857114.177,NaN,116542212.606,NaN,NaN,131016369.091,NaN,NaN,NaN,NaN,112109114.048,NaN,NaN,108532909.852,NaN,110745147.748,NaN,134813370.487,125230209.952,NaN,NaN,NaN,NaN,NaN,109657771.733,NaN,NaN,NaN,NaN,NaN,NaN,114510827.287,111108312.892,125465943.408,NaN,NaN,NaN,113956248.639,118423003.58,NaN,NaN,NaN,NaN,NaN,124987261.996,NaN,117099746.942,108457389.215,119820645.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140012766.235,NaN,NaN,NaN,NaN,NaN,NaN,115912401.253,123307611.416,NaN,NaN,NaN,NaN,NaN,NaN,139280329.337,NaN,NaN,NaN,NaN,135896036.829,130293528.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140978762.971,195693307.852,200903039.072,194996137.353,198135354.975,NaN,NaN,189041370.824,191649065.948,NaN,188398983.327,NaN,NaN,195376659.688,NaN,NaN,NaN,NaN,NaN,116747561.515,125427329.888,NaN,132880512.653,NaN,135422981.519,NaN,127926905.25,NaN,NaN,119519843.065,NaN,NaN,NaN,NaN,NaN,115286919.288,NaN,NaN,190804139.653,NaN,186757137.81,NaN,NaN,NaN,130820875.35,134874921.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224448457.067,137947284.037,NaN,194954108.611,202325333.62,NaN,NaN,NaN
122669449.889,NaN,112406380.012,127854811.888,NaN,116540350.183,NaN,NaN,131013484.185,NaN,NaN,NaN,NaN,112111552.128,NaN,NaN,108532130.527,NaN,110743113.624,NaN,134815757.282,125233321.085,NaN,NaN,NaN,NaN,NaN,109658652.527,NaN,NaN,NaN,NaN,NaN,NaN,114512011.564,111105717.297,125461536.696,NaN,NaN,NaN,113958472.162,118421975.907,NaN,NaN,NaN,NaN,NaN,124991345.647,NaN,117101700.153,108457467.668,119818436.877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140010324.659,NaN,NaN,NaN,NaN,NaN,NaN,115912068.454,123309063.215,NaN,NaN,NaN,NaN,NaN,NaN,139279957.245,NaN,NaN,NaN,NaN,135898809.934,130293965.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140977049.354,195693307.508,200902999.423,194996099.882,198135356.523,NaN,NaN,189042297.336,191649123.714,NaN,188399356.974,NaN,NaN,195376429.733,NaN,NaN,NaN,NaN,NaN,116745926.18,125428594.255,NaN,132877131.868,NaN,135422656.676,NaN,127928694.062,NaN,NaN,119521248.652,NaN,NaN,NaN,NaN,NaN,115286142.455,NaN,NaN,190804015.638,NaN,186757647.791,NaN,NaN,NaN,130818556.873,134877793.616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224449441.77,137945560.626,NaN,194954114.247,202325326.16,NaN,NaN,NaN
122672393.835,NaN,112408170.166,127852509.911,NaN,116538488.103,NaN,NaN,131010599.281,NaN,NaN,NaN,NaN,112113990.78,NaN,NaN,108531351.573,NaN,110741079.849,NaN,134818144.064,125236432.542,NaN,NaN,NaN,NaN,NaN,109659533.978,NaN,NaN,NaN,NaN,NaN,NaN,114513196.753,111103122.476,125457130.085,NaN,NaN,NaN,113960696.465,118420949.131,NaN,NaN,NaN,NaN,NaN,124995429.373,NaN,117103653.584,108457546.362,119816228.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140007883.338,NaN,NaN,NaN,NaN,NaN,NaN,115911735.849,123310515.141,NaN,NaN,NaN,NaN,NaN,NaN,139279585.715,NaN,NaN,NaN,NaN,135901583.313,130294403.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140975335.904,195693307.265,200902959.867,194996062.522,198135358.19,NaN,NaN,189043224.079,191649181.663,NaN,188399730.876,NaN,NaN,195376199.939,NaN,NaN,NaN,NaN,NaN,116744291.407,125429859.234,NaN,132873751.234,NaN,135422332.387,NaN,127930483.307,NaN,NaN,119522654.507,NaN,NaN,NaN,NaN,NaN,115285365.886,NaN,NaN,190803891.752,NaN,186758158.036,NaN,NaN,NaN,130816238.498,134880665.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224450426.721,137943837.398,NaN,194954119.962,202325318.789,NaN,NaN,NaN
122675337.907,NaN,112409960.998,127850208.248,NaN,116536626.395,NaN,NaN,131007714.428,NaN,NaN,NaN,NaN,112116430.031,NaN,NaN,108530573.025,NaN,110739046.431,NaN,134820530.897,125239544.35,NaN,NaN,NaN,NaN,NaN,109660416.13,NaN,NaN,NaN,NaN,NaN,NaN,114514382.897,111100528.444,125452723.555,NaN,NaN,NaN,113962921.548,118419923.289,NaN,NaN,NaN,NaN,NaN,124999513.237,NaN,117105607.255,108457625.426,119814020.712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140005442.274,NaN,NaN,NaN,NaN,NaN,NaN,115911403.489,123311967.225,NaN,NaN,NaN,NaN,NaN,NaN,139279214.747,NaN,NaN,NaN,NaN,135904357.011,130294841.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140973622.631,195693307.14,200902920.455,194996025.302,198135359.983,NaN,NaN,189044151.049,191649239.725,NaN,188400105.028,NaN,NaN,195375970.324,NaN,NaN,NaN,NaN,NaN,116742657.24,125431124.844,NaN,132870370.762,NaN,135422008.74,NaN,127932272.99,NaN,NaN,119524060.671,NaN,NaN,NaN,NaN,NaN,115284589.608,NaN,NaN,190803768.047,NaN,186758668.574,NaN,NaN,NaN,130813920.235,134883538.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224451411.952,137942114.38,NaN,194954125.803,202325311.545,NaN,NaN,NaN
122678282.094,NaN,112411752.516,127847906.889,NaN,116534765.042,NaN,NaN,131004829.619,NaN,NaN,NaN,NaN,112118869.877,NaN,NaN,108529794.847,NaN,110737013.366,NaN,134822917.712,125242656.504,NaN,NaN,NaN,NaN,NaN,109661298.971,NaN,NaN,NaN,NaN,NaN,NaN,114515570.012,111097935.183,125448317.162,NaN,NaN,NaN,113965147.391,118418898.379,NaN,NaN,NaN,NaN,NaN,125003597.23,NaN,117107561.146,108457704.749,119811812.882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140003001.475,NaN,NaN,NaN,NaN,NaN,NaN,115911071.353,123313419.452,NaN,NaN,NaN,NaN,NaN,NaN,139278844.307,NaN,NaN,NaN,NaN,135907131.007,130295280.897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140971909.539,195693307.114,200902881.128,194995988.171,198135361.859,NaN,NaN,189045078.274,191649297.959,NaN,188400479.456,NaN,NaN,195375740.873,NaN,NaN,NaN,NaN,NaN,116741023.66,125432391.076,NaN,132866990.454,NaN,135421685.693,NaN,127934063.1,NaN,NaN,119525467.116,NaN,NaN,NaN,NaN,NaN,115283813.588,NaN,NaN,190803644.512,NaN,186759179.387,NaN,NaN,NaN,130811602.075,134886410.345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224452397.447,137940391.546,NaN,194954131.739,202325304.409,NaN,NaN,NaN
122681226.242,NaN,112413544.552,127845605.704,NaN,116532903.887,NaN,NaN,131001944.655,NaN,NaN,NaN,NaN,112121310.164,NaN,NaN,108529016.928,NaN,110734980.507,NaN,134825304.408,125245768.846,NaN,NaN,NaN,NaN,NaN,109662182.351,NaN,NaN,NaN,NaN,NaN,NaN,114516757.956,111095342.588,125443910.73,NaN,NaN,NaN,113967373.85,118417874.275,NaN,NaN,NaN,NaN,NaN,125007681.177,NaN,117109515.106,108457784.241,119809605.027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140000560.759,NaN,NaN,NaN,NaN,NaN,NaN,115910739.292,123314871.671,NaN,NaN,NaN,NaN,NaN,NaN,139278474.278,NaN,NaN,NaN,NaN,135909905.143,130295720.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140970196.468,195693307.043,200902841.747,194995950.983,198135363.693,NaN,NaN,189046005.602,191649356.226,NaN,188400854.003,NaN,NaN,195375511.448,NaN,NaN,NaN,NaN,NaN,116739390.518,125433657.777,NaN,132863610.134,NaN,135421363.107,NaN,127935853.495,NaN,NaN,119526873.686,NaN,NaN,NaN,NaN,NaN,115283037.722,NaN,NaN,190803520.987,NaN,186759690.323,NaN,NaN,NaN,130809283.868,134889282.482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224453383.059,137938668.764,NaN,194954137.625,202325297.235,NaN,NaN,NaN
122684170.214,NaN,112415336.987,127843304.565,NaN,116531042.812,NaN,NaN,130999059.483,NaN,NaN,NaN,NaN,112123750.749,NaN,NaN,108528239.095,NaN,110732947.724,NaN,134827690.846,125248881.24,NaN,NaN,NaN,NaN,NaN,109663066.129,NaN,NaN,NaN,NaN,NaN,NaN,114517946.58,111092750.52,125439504.066,NaN,NaN,NaN,113969600.804,118416850.805,NaN,NaN,NaN,NaN,NaN,125011764.962,NaN,117111468.997,108457863.688,119807397.059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139998120.02,NaN,NaN,NaN,NaN,NaN,NaN,115910407.139,123316323.736,NaN,NaN,NaN,NaN,NaN,NaN,139278104.508,NaN,NaN,NaN,NaN,135912679.294,130296160.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140968483.294,195693306.8,200902802.162,194995913.632,198135365.362,NaN,NaN,189046932.915,191649414.353,NaN,188401228.505,NaN,NaN,195375281.907,NaN,NaN,NaN,NaN,NaN,116737757.664,125434924.81,NaN,132860229.698,NaN,135421040.842,NaN,127937644.038,NaN,NaN,119528280.263,NaN,NaN,NaN,NaN,NaN,115282261.832,NaN,NaN,190803397.339,NaN,186760201.266,NaN,NaN,NaN,130806965.504,134892154.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224454368.662,137936945.862,NaN,194954143.344,202325289.893,NaN,NaN,NaN
122687114.401,NaN,112417130.164,127841003.781,NaN,116529182.176,NaN,NaN,130996174.397,NaN,NaN,NaN,NaN,112126192.007,NaN,NaN,108527461.753,NaN,110730915.387,NaN,134830077.364,125251994.07,NaN,NaN,NaN,NaN,NaN,109663950.69,NaN,NaN,NaN,NaN,NaN,NaN,114519136.22,111090159.306,125435097.633,NaN,NaN,NaN,113971828.628,118415828.372,NaN,NaN,NaN,NaN,NaN,125015848.991,NaN,117113423.225,108457943.555,119805189.362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139995679.619,NaN,NaN,NaN,NaN,NaN,NaN,115910075.294,123317776.042,NaN,NaN,NaN,NaN,NaN,NaN,139277735.383,NaN,NaN,NaN,NaN,135915453.834,130296600.463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140966770.382,195693306.765,200902762.821,194995876.485,198135367.218,NaN,NaN,189047860.536,191649472.707,NaN,188401603.367,NaN,NaN,195375052.629,NaN,NaN,NaN,NaN,NaN,116736125.489,125436192.562,NaN,132856849.51,NaN,135420719.292,NaN,127939435.105,NaN,NaN,119529687.232,NaN,NaN,NaN,NaN,NaN,115281486.307,NaN,NaN,190803273.946,NaN,186760712.566,NaN,NaN,NaN,130804647.314,134895026.328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224455354.608,137935223.265,NaN,194954149.235,202325282.752,NaN,NaN,NaN
122690058.525,NaN,112418923.892,127838703.216,NaN,116527321.754,NaN,NaN,130993289.225,NaN,NaN,NaN,NaN,112128633.724,NaN,NaN,108526684.653,NaN,110728883.258,NaN,134832463.771,125255107.104,NaN,NaN,NaN,NaN,NaN,109664835.792,NaN,NaN,NaN,NaN,NaN,NaN,114520326.661,111087568.712,125430691.139,NaN,NaN,NaN,113974057.082,118414806.753,NaN,NaN,NaN,NaN,NaN,125019932.956,NaN,117115377.51,108458023.599,119802981.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139993239.323,NaN,NaN,NaN,NaN,NaN,NaN,115909743.556,123319228.342,NaN,NaN,NaN,NaN,NaN,NaN,139277366.65,NaN,NaN,NaN,NaN,135918228.523,130297041.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140965057.496,195693306.675,200902723.438,194995839.32,198135369.062,NaN,NaN,189048788.266,191649531.066,NaN,188401978.351,NaN,NaN,195374823.406,NaN,NaN,NaN,NaN,NaN,116734493.76,125437460.794,NaN,132853469.346,NaN,135420398.192,NaN,127941226.475,NaN,NaN,119531094.334,NaN,NaN,NaN,NaN,NaN,115280710.929,NaN,NaN,190803150.561,NaN,186761224.013,NaN,NaN,NaN,130802329.079,134897898.178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224456340.678,137933500.697,NaN,194954155.11,202325275.572,NaN,NaN,NaN
122693002.441,NaN,112420717.952,127836402.599,NaN,116525461.351,NaN,NaN,130990403.71,NaN,NaN,NaN,NaN,112131075.68,NaN,NaN,108525907.606,NaN,110726851.136,NaN,134834849.827,125258220.105,NaN,NaN,NaN,NaN,NaN,109665721.221,NaN,NaN,NaN,NaN,NaN,NaN,114521517.677,111084978.567,125426284.372,NaN,NaN,NaN,113976285.963,118413785.726,NaN,NaN,NaN,NaN,NaN,125024016.685,NaN,117117331.671,108458103.545,119800773.838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139990798.945,NaN,NaN,NaN,NaN,NaN,NaN,115909411.683,123320680.444,NaN,NaN,NaN,NaN,NaN,NaN,139276998.154,NaN,NaN,NaN,NaN,135921003.16,130297482.417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140963344.461,195693306.346,200902683.8,194995801.903,198135370.654,NaN,NaN,189049715.909,191649589.253,NaN,188402353.27,NaN,NaN,195374593.988,NaN,NaN,NaN,NaN,NaN,116732862.273,125438729.289,NaN,132850088.987,NaN,135420077.378,NaN,127943017.925,NaN,NaN,119532501.387,NaN,NaN,NaN,NaN,NaN,115279935.476,NaN,NaN,190803027.02,NaN,186761735.382,NaN,NaN,NaN,130800010.633,134900769.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224457326.685,137931778.003,NaN,194954160.736,202325268.166,NaN,NaN,NaN
122695946.322,NaN,112422512.555,127834102.171,NaN,116523601.166,NaN,NaN,130987518.108,NaN,NaN,NaN,NaN,112133518.097,NaN,NaN,108525130.812,NaN,110724819.24,NaN,134837235.785,125261333.354,NaN,NaN,NaN,NaN,NaN,109666607.227,NaN,NaN,NaN,NaN,NaN,NaN,114522709.527,111082389.103,125421877.606,NaN,NaN,NaN,113978515.508,118412765.53,NaN,NaN,NaN,NaN,NaN,125028100.412,NaN,117119285.945,108458183.676,119798566.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139988358.686,NaN,NaN,NaN,NaN,NaN,NaN,115909079.906,123322132.552,NaN,NaN,NaN,NaN,NaN,NaN,139276630.03,NaN,NaN,NaN,NaN,135923777.969,130297923.969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140961631.477,195693305.996,200902644.154,194995764.484,198135372.234,NaN,NaN,189050643.684,191649647.458,NaN,188402728.308,NaN,NaN,195374364.612,NaN,NaN,NaN,NaN,NaN,116731231.257,125439998.302,NaN,132846708.67,NaN,135419757.012,NaN,127944809.68,NaN,NaN,119533908.594,NaN,NaN,NaN,NaN,NaN,115279160.177,NaN,NaN,190802903.498,NaN,186762246.906,NaN,NaN,NaN,130797692.16,134903641.141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224458312.836,137930055.361,NaN,194954166.34,202325260.74,NaN,NaN,NaN
122698890.416,NaN,112424307.894,127831802.121,NaN,116521741.384,NaN,NaN,130984632.6,NaN,NaN,NaN,NaN,112135961.159,NaN,NaN,108524354.462,NaN,110722787.759,NaN,134839621.814,125264446.991,NaN,NaN,NaN,NaN,NaN,109667493.967,NaN,NaN,NaN,NaN,NaN,NaN,114523902.415,111079800.483,125417470.994,NaN,NaN,NaN,113980745.898,118411746.314,NaN,NaN,NaN,NaN,NaN,125032184.299,NaN,117121240.477,108458264.091,119796358.435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139985918.725,NaN,NaN,NaN,NaN,NaN,NaN,115908748.381,123323584.869,NaN,NaN,NaN,NaN,NaN,NaN,139276262.553,NaN,NaN,NaN,NaN,135926553.118,130298366.169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140959918.707,195693305.831,200902604.665,194995727.193,198135373.987,NaN,NaN,189051571.748,191649705.898,NaN,188403103.666,NaN,NaN,195374135.46,NaN,NaN,NaN,NaN,NaN,116729600.861,125441267.982,NaN,132843328.558,NaN,135419437.328,NaN,127946601.929,NaN,NaN,119535316.143,NaN,NaN,NaN,NaN,NaN,115278385.212,NaN,NaN,190802780.203,NaN,186762758.776,NaN,NaN,NaN,130795373.842,134906512.635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224459299.285,137928332.957,NaN,194954172.106,202325253.487,NaN,NaN,NaN
122701834.404,NaN,112426103.714,127829502.194,NaN,116519881.797,NaN,NaN,130981746.92,NaN,NaN,NaN,NaN,112138404.626,NaN,NaN,108523578.322,NaN,110720756.451,NaN,134842007.668,125267560.774,NaN,NaN,NaN,NaN,NaN,109668381.207,NaN,NaN,NaN,NaN,NaN,NaN,114525096.085,111077212.456,125413064.325,NaN,NaN,NaN,113982976.868,118410727.868,NaN,NaN,NaN,NaN,NaN,125036268.105,NaN,117123195.065,108458344.761,119794150.836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139983478.851,NaN,NaN,NaN,NaN,NaN,NaN,115908416.912,123325037.127,NaN,NaN,NaN,NaN,NaN,NaN,139275895.463,NaN,NaN,NaN,NaN,135929328.397,130298808.775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140958205.95,195693305.579,200902565.105,194995689.865,198135375.649,NaN,NaN,189052499.876,191649764.265,NaN,188403479.112,NaN,NaN,195373906.322,NaN,NaN,NaN,NaN,NaN,116727970.868,125442538.1,NaN,132839948.431,NaN,135419118.068,NaN,127948394.427,NaN,NaN,119536723.795,NaN,NaN,NaN,NaN,NaN,115277610.34,NaN,NaN,190802656.883,NaN,186763270.727,NaN,NaN,NaN,130793055.442,134909383.957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224460285.834,137926610.567,NaN,194954177.792,202325246.169,NaN,NaN,NaN
122704778.655,NaN,112427900.319,127827202.712,NaN,116518022.663,NaN,NaN,130978861.411,NaN,NaN,NaN,NaN,112140848.805,NaN,NaN,108522802.679,NaN,110718725.611,NaN,134844393.672,125270675.022,NaN,NaN,NaN,NaN,NaN,109669269.259,NaN,NaN,NaN,NaN,NaN,NaN,114526290.8,111074625.321,125408657.882,NaN,NaN,NaN,113985208.701,118409710.492,NaN,NaN,NaN,NaN,NaN,125040352.146,NaN,117125150.036,108458425.773,119791943.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139981039.332,NaN,NaN,NaN,NaN,NaN,NaN,115908085.778,123326489.655,NaN,NaN,NaN,NaN,NaN,NaN,139275528.988,NaN,NaN,NaN,NaN,135932104.077,130299252.081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140956493.481,195693305.541,200902525.752,194995652.739,198135377.536,NaN,NaN,189053428.345,191649822.911,NaN,188403854.898,NaN,NaN,195373677.447,NaN,NaN,NaN,NaN,NaN,116726341.594,125443808.946,NaN,132836568.569,NaN,135418799.553,NaN,127950187.463,NaN,NaN,119538131.843,NaN,NaN,NaN,NaN,NaN,115276835.866,NaN,NaN,190802533.85,NaN,186763783.087,NaN,NaN,NaN,130790737.271,134912255.435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224461272.759,137924888.485,NaN,194954183.699,202325239.063,NaN,NaN,NaN
122707722.638,NaN,112429697.281,127824903.193,NaN,116516163.557,NaN,NaN,130975975.623,NaN,NaN,NaN,NaN,112143293.245,NaN,NaN,108522027.117,NaN,110716694.806,NaN,134846779.365,125273789.288,NaN,NaN,NaN,NaN,NaN,109670157.677,NaN,NaN,NaN,NaN,NaN,NaN,114527486.135,111072038.66,125404251.24,NaN,NaN,NaN,113987440.994,118408693.723,NaN,NaN,NaN,NaN,NaN,125044435.937,NaN,117127104.899,108458506.777,119789736.019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139978599.753,NaN,NaN,NaN,NaN,NaN,NaN,115907754.557,123327941.999,NaN,NaN,NaN,NaN,NaN,NaN,139275162.761,NaN,NaN,NaN,NaN,135934879.73,130299695.661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140954780.861,195693305.304,200902486.21,194995615.409,198135379.206,NaN,NaN,189054356.759,191649881.417,NaN,188404230.651,NaN,NaN,195373448.45,NaN,NaN,NaN,NaN,NaN,116724712.579,125445080.103,NaN,132833188.549,NaN,135418481.305,NaN,127951980.615,NaN,NaN,119539539.869,NaN,NaN,NaN,NaN,NaN,115276061.346,NaN,NaN,190802410.66,NaN,186764295.394,NaN,NaN,NaN,130788418.881,134915126.597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224462259.631,137923166.27,NaN,194954189.388,202325231.746,NaN,NaN,NaN
122710666.757,NaN,112431494.889,127822603.952,NaN,116514304.782,NaN,NaN,130973089.79,NaN,NaN,NaN,NaN,112145738.232,NaN,NaN,108521251.889,NaN,110714664.314,NaN,134849165.041,125276903.851,NaN,NaN,NaN,NaN,NaN,109671046.743,NaN,NaN,NaN,NaN,NaN,NaN,114528682.384,111069452.761,125399844.658,NaN,NaN,NaN,113989674.059,118407677.837,NaN,NaN,NaN,NaN,NaN,125048519.826,NaN,117129059.958,108458588.017,119787528.631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139976160.384,NaN,NaN,NaN,NaN,NaN,NaN,115907423.471,123329394.432,NaN,NaN,NaN,NaN,NaN,NaN,139274797.01,NaN,NaN,NaN,NaN,135937655.648,130300139.769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140953068.378,195693305.134,200902446.704,194995578.158,198135380.945,NaN,NaN,189055285.367,191649940.035,NaN,188404606.606,NaN,NaN,195373219.599,NaN,NaN,NaN,NaN,NaN,116723084.1,125446351.84,NaN,132829808.65,NaN,135418163.636,NaN,127953774.168,NaN,NaN,119540948.137,NaN,NaN,NaN,NaN,NaN,115275287.057,NaN,NaN,190802287.578,NaN,186764807.952,NaN,NaN,NaN,130786100.561,134917997.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224463246.739,137921444.21,NaN,194954195.135,202325224.508,NaN,NaN,NaN
122713610.753,NaN,112433292.968,127820304.862,NaN,116512446.15,NaN,NaN,130970203.83,NaN,NaN,NaN,NaN,112148183.605,NaN,NaN,108520476.859,NaN,110712633.993,NaN,134851550.517,125280018.568,NaN,NaN,NaN,NaN,NaN,109671936.301,NaN,NaN,NaN,NaN,NaN,NaN,114529879.407,111066867.457,125395437.954,NaN,NaN,NaN,113991907.663,118406662.689,NaN,NaN,NaN,NaN,NaN,125052603.637,NaN,117131015.034,108458669.356,119785321.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139973721.064,NaN,NaN,NaN,NaN,NaN,NaN,115907092.422,123330846.824,NaN,NaN,NaN,NaN,NaN,NaN,139274431.639,NaN,NaN,NaN,NaN,135940431.669,130300584.285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140951355.89,195693304.86,200902407.129,194995540.805,198135382.617,NaN,NaN,189056214.043,191649998.607,NaN,188404982.617,NaN,NaN,195372990.706,NaN,NaN,NaN,NaN,NaN,116721456.022,125447624.003,NaN,132826428.709,NaN,135417846.381,NaN,127955567.942,NaN,NaN,119542356.492,NaN,NaN,NaN,NaN,NaN,115274512.859,NaN,NaN,190802164.483,NaN,186765320.592,NaN,NaN,NaN,130783782.142,134920868.692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224464233.893,137919722.157,NaN,194954200.81,202325217.189,NaN,NaN,NaN
