dop1_1,dop1_2,dop1_3,dop1_4,dop1_5,dop1_6,dop1_7,dop1_8,dop1_9,dop1_10,dop1_11,dop1_12,dop1_13,dop1_14,dop1_15,dop1_16,dop1_17,dop1_18,dop1_19,dop1_20,dop1_21,dop1_22,dop1_23,dop1_24,dop1_25,dop1_26,dop1_27,dop1_28,dop1_29,dop1_30,dop1_31,dop1_32,dop1_33,dop1_34,dop1_35,dop1_36,dop1_37,dop1_38,dop1_39,dop1_40,dop1_41,dop1_42,dop1_43,dop1_44,dop1_45,dop1_46,dop1_47,dop1_48,dop1_49,dop1_50,dop1_51,dop1_52,dop1_53,dop1_54,dop1_55,dop1_56,dop1_57,dop1_58,dop1_59,dop1_60,dop1_61,dop1_62,dop1_63,dop1_64,dop1_65,dop1_66,dop1_67,dop1_68,dop1_69,dop1_70,dop1_71,dop1_72,dop1_73,dop1_74,dop1_75,dop1_76,dop1_77,dop1_78,dop1_79,dop1_80,dop1_81,dop1_82,dop1_83,dop1_84,dop1_85,dop1_86,dop1_87,dop1_88,dop1_89,dop1_90,dop1_91,dop1_92,dop1_93,dop1_94,dop1_95,dop1_96,dop1_97,dop1_98,dop1_99,dop1_100,dop1_101,dop1_102,dop1_103,dop1_104,dop1_105,dop1_106,dop1_107,dop1_108,dop1_109,dop1_110,dop1_111,dop1_112,dop1_113,dop1_114,dop1_115,dop1_116,dop1_117,dop1_118,dop1_119,dop1_120,dop1_121,dop1_122,dop1_123,dop1_124,dop1_125,dop1_126,dop1_127,dop1_128,dop1_129,dop1_130,dop1_131,dop1_132,dop1_133,dop1_134,dop1_135,dop1_136,dop1_137,dop1_138,dop1_139,dop1_140,dop1_141,dop1_142,dop1_143,dop1_144,dop1_145,dop1_146,dop1_147,dop1_148,dop1_149,dop1_150,dop1_151,dop1_152,dop1_153,dop1_154,dop1_155,dop1_156,dop1_157,dop1_158
-2942.936,2210.189,-2045.729,2194.031,NaN,1747.355,NaN,NaN,2909.525,NaN,NaN,NaN,NaN,-2653.572,NaN,NaN,642.184,NaN,1911.372,NaN,-2344.35,-3210.313,NaN,NaN,NaN,NaN,NaN,-1148.68,NaN,NaN,NaN,NaN,NaN,NaN,-1573.532,2262.747,4393.362,NaN,NaN,NaN,-2520.812,635.882,NaN,NaN,NaN,NaN,NaN,-4070.583,NaN,-2010.195,-167.971,2182.099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1769.877,NaN,2365.734,NaN,NaN,NaN,NaN,NaN,NaN,281.769,-1467.204,NaN,NaN,NaN,NaN,NaN,NaN,162.917,NaN,NaN,NaN,NaN,-2853.859,-659.726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.378,0.381,NaN,36.504,-1.831,NaN,NaN,-991.464,-77.738,NaN,-445.329,NaN,NaN,200.569,NaN,NaN,NaN,NaN,NaN,1405.547,-1499.93,NaN,3347.731,NaN,NaN,NaN,-1932.156,NaN,NaN,-1490.94,NaN,NaN,NaN,NaN,NaN,694.472,NaN,NaN,99.124,NaN,-591.038,NaN,NaN,NaN,2318.03,-2822.117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1058.607,1681.859,NaN,-4.151,5.738,NaN,NaN,NaN
-2942.571,2209.773,-2046.095,2193.698,NaN,1747.257,NaN,NaN,2909.809,NaN,NaN,NaN,NaN,-2653.876,NaN,NaN,641.928,NaN,1911.307,NaN,-2343.65,-3210.453,NaN,NaN,NaN,NaN,NaN,-1149.082,NaN,NaN,NaN,NaN,NaN,NaN,-1574.351,2262.204,4393.342,NaN,NaN,NaN,-2521.289,635.318,NaN,NaN,NaN,NaN,NaN,-4070.471,NaN,-2010.088,-167.889,2181.972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1769.875,NaN,2365.83,NaN,NaN,NaN,NaN,NaN,NaN,281.809,-1467.052,NaN,NaN,NaN,NaN,NaN,NaN,162.829,NaN,NaN,NaN,NaN,-2853.743,-659.975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.443,0.703,NaN,36.448,-1.778,NaN,NaN,-991.499,-77.478,NaN,-445.253,NaN,NaN,200.587,NaN,NaN,NaN,NaN,NaN,1405.344,-1500.237,NaN,3347.934,NaN,NaN,NaN,-1932.419,NaN,NaN,-1490.804,NaN,NaN,NaN,NaN,NaN,694.392,NaN,NaN,99.322,NaN,-590.893,NaN,NaN,NaN,2318.112,-2821.891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1058.611,1682.04,NaN,-4,5.256,NaN,NaN,NaN
-2942.91,2209.91,-2046.59,2193.607,NaN,1747.001,NaN,NaN,2909.985,NaN,NaN,NaN,NaN,-2654.471,NaN,NaN,641.517,NaN,1910.891,NaN,-2343.571,-3211.028,NaN,NaN,NaN,NaN,NaN,-1149.858,NaN,NaN,NaN,NaN,NaN,NaN,-1575.218,2261.33,4393.36,NaN,NaN,NaN,-2522.084,634.333,NaN,NaN,NaN,NaN,NaN,-4070.487,NaN,-2010.47,-168.543,2182.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1769.167,NaN,2365.364,NaN,NaN,NaN,NaN,NaN,NaN,281.688,-1467.248,NaN,NaN,NaN,NaN,NaN,NaN,162.451,NaN,NaN,NaN,NaN,-2854.169,-660.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.287,0.369,NaN,36.486,-2.091,NaN,NaN,-991.728,-78.068,NaN,-445.559,NaN,NaN,200.49,NaN,NaN,NaN,NaN,NaN,1404.794,-1500.766,NaN,3347.65,NaN,NaN,NaN,-1932.922,NaN,NaN,-1491.223,NaN,NaN,NaN,NaN,NaN,694.215,NaN,NaN,98.961,NaN,-591.353,NaN,NaN,NaN,2317.834,-2821.874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1058.928,1681.834,NaN,-4.082,5.443,NaN,NaN,NaN
-2943.126,2209.091,-2047.721,2193.098,NaN,1746.167,NaN,NaN,2909.775,NaN,NaN,NaN,NaN,-2655.291,NaN,NaN,640.955,NaN,1910.394,NaN,-2343.927,-3211.285,NaN,NaN,NaN,NaN,NaN,-1150.693,NaN,NaN,NaN,NaN,NaN,NaN,-1576.266,2260.264,4392.66,NaN,NaN,NaN,-2522.921,633.247,NaN,NaN,NaN,NaN,NaN,-4070.559,NaN,-2010.788,-168.89,2182.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1768.224,NaN,2364.961,NaN,NaN,NaN,NaN,NaN,NaN,281.511,-1467.635,NaN,NaN,NaN,NaN,NaN,NaN,161.474,NaN,NaN,NaN,NaN,-2854.576,-661.443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1681.833,-0.004,NaN,36.249,-2.277,NaN,NaN,-992.383,-78.056,NaN,-446.09,NaN,NaN,200.119,NaN,NaN,NaN,NaN,NaN,1403.85,-1501.508,NaN,3347.346,NaN,NaN,NaN,-1933.197,NaN,NaN,-1491.722,NaN,NaN,NaN,NaN,NaN,693.662,NaN,NaN,98.664,NaN,-591.891,NaN,NaN,NaN,2317.98,-2822.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1059.437,1681.449,NaN,-4.432,5.043,NaN,NaN,NaN
-2943.251,2209.101,-2048.097,2192.514,NaN,1745.97,NaN,NaN,2909.073,NaN,NaN,NaN,NaN,-2655.748,NaN,NaN,640.556,NaN,1910.032,NaN,-2344.387,-3211.578,NaN,NaN,NaN,NaN,NaN,-1151.348,NaN,NaN,NaN,NaN,NaN,NaN,-1577.206,2259.565,4392.642,NaN,NaN,NaN,-2523.51,632.358,NaN,NaN,NaN,NaN,NaN,-4070.685,NaN,-2010.993,-169.255,2181.295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1767.84,NaN,2364.849,NaN,NaN,NaN,NaN,NaN,NaN,281.134,-1467.674,NaN,NaN,NaN,NaN,NaN,NaN,161.094,NaN,NaN,NaN,NaN,-2854.75,-661.843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1681.821,0.187,NaN,36.277,-2.419,NaN,NaN,-992.254,-78.131,NaN,-446.113,NaN,NaN,200.066,NaN,NaN,NaN,NaN,NaN,1403.395,-1502.131,NaN,3347.149,NaN,NaN,NaN,-1933.493,NaN,NaN,-1491.81,NaN,NaN,NaN,NaN,NaN,693.444,NaN,NaN,98.502,NaN,-592.057,NaN,NaN,NaN,2317.654,-2821.773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1059.582,1681.346,NaN,-4.603,5.115,NaN,NaN,NaN
-2943.184,2209.664,-2048.624,2192.357,NaN,1745.957,NaN,NaN,2909.341,NaN,NaN,NaN,NaN,-2656.05,NaN,NaN,640.614,NaN,1909.912,NaN,-2344.163,-3211.623,NaN,NaN,NaN,NaN,NaN,-1151.718,NaN,NaN,NaN,NaN,NaN,NaN,-1577.767,2258.915,4392.959,NaN,NaN,NaN,-2523.922,631.761,NaN,NaN,NaN,NaN,NaN,-4070.15,NaN,-2010.923,-169.118,2181.639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1767.486,NaN,2364.87,NaN,NaN,NaN,NaN,NaN,NaN,281.126,-1467.531,NaN,NaN,NaN,NaN,NaN,NaN,160.561,NaN,NaN,NaN,NaN,-2854.639,-662.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1681.842,0.301,NaN,36.292,-2.127,NaN,NaN,-992.281,-78.196,NaN,-445.986,NaN,NaN,200.292,NaN,NaN,NaN,NaN,NaN,1402.892,-1502.264,NaN,3347.006,NaN,NaN,NaN,-1933.711,NaN,NaN,-1491.948,NaN,NaN,NaN,NaN,NaN,693.517,NaN,NaN,98.919,NaN,-591.964,NaN,NaN,NaN,2317.697,-2821.561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1059.589,1681.364,NaN,-4.269,5.518,NaN,NaN,NaN
-2942.993,2208.799,-2049.229,2192.469,NaN,1745.531,NaN,NaN,2909.65,NaN,NaN,NaN,NaN,-2656.572,NaN,NaN,639.994,NaN,1909.456,NaN,-2344.367,-3211.968,NaN,NaN,NaN,NaN,NaN,-1152.458,NaN,NaN,NaN,NaN,NaN,NaN,-1578.774,2258.02,4392.771,NaN,NaN,NaN,-2524.575,630.668,NaN,NaN,NaN,NaN,NaN,-4070.451,NaN,-2011.221,-169.518,2181.621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1767.255,NaN,2364.505,NaN,NaN,NaN,NaN,NaN,NaN,280.906,-1467.734,NaN,NaN,NaN,NaN,NaN,NaN,160.198,NaN,NaN,NaN,NaN,-2854.933,-662.812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1681.578,0.287,NaN,36.219,-2.444,NaN,NaN,-992.687,-78.45,NaN,-446.659,NaN,NaN,199.817,NaN,NaN,NaN,NaN,NaN,1402.297,-1503.077,NaN,3347.237,NaN,NaN,NaN,-1934.12,NaN,NaN,-1492.238,NaN,NaN,NaN,NaN,NaN,693.141,NaN,NaN,98.538,NaN,-592.26,NaN,NaN,NaN,2317.708,-2821.647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1059.79,1681.113,NaN,-4.422,5.074,NaN,NaN,NaN
-2942.971,2208.683,-2049.581,2192.386,NaN,1745.443,NaN,NaN,2909.663,NaN,NaN,NaN,NaN,-2656.982,NaN,NaN,639.809,NaN,1909.36,NaN,-2343.344,-3212.087,NaN,NaN,NaN,NaN,NaN,-1152.822,NaN,NaN,NaN,NaN,NaN,NaN,-1579.536,2257.287,4392.682,NaN,NaN,NaN,-2525.277,629.997,NaN,NaN,NaN,NaN,NaN,-4070.206,NaN,-2011.222,-169.731,2181.733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1766.994,NaN,2364.291,NaN,NaN,NaN,NaN,NaN,NaN,281.227,-1467.633,NaN,NaN,NaN,NaN,NaN,NaN,159.939,NaN,NaN,NaN,NaN,-2854.976,-663.197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1681.655,0.266,NaN,36.318,-2.119,NaN,NaN,-992.672,-78.42,NaN,-446.485,NaN,NaN,199.968,NaN,NaN,NaN,NaN,NaN,1401.999,-1503.564,NaN,3347.207,NaN,NaN,NaN,-1934.405,NaN,NaN,-1492.408,NaN,NaN,NaN,NaN,NaN,693.07,NaN,NaN,98.666,NaN,-592.416,NaN,NaN,NaN,2318.031,-2821.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1059.94,1681.084,NaN,-4.313,5.042,NaN,NaN,NaN
-2943.388,2208.265,-2050.616,2191.688,NaN,1744.9,NaN,NaN,2909.327,NaN,NaN,NaN,NaN,-2657.694,NaN,NaN,639.201,NaN,1908.706,NaN,-2344.154,-3212.524,NaN,NaN,NaN,NaN,NaN,-1153.782,NaN,NaN,NaN,NaN,NaN,NaN,-1580.621,2256.128,4392.529,NaN,NaN,NaN,-2526.134,628.846,NaN,NaN,NaN,NaN,NaN,-4070.324,NaN,-2011.698,-170.372,2181.322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1766.336,NaN,2363.797,NaN,NaN,NaN,NaN,NaN,NaN,280.611,-1468.04,NaN,NaN,NaN,NaN,NaN,NaN,158.772,NaN,NaN,NaN,NaN,-2855.535,-663.997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1681.305,-0.061,NaN,36.237,-2.673,NaN,NaN,-993.217,-78.637,NaN,-447.057,NaN,NaN,199.535,NaN,NaN,NaN,NaN,NaN,1401.102,-1504.26,NaN,3346.768,NaN,NaN,NaN,-1934.996,NaN,NaN,-1492.994,NaN,NaN,NaN,NaN,NaN,692.539,NaN,NaN,98.112,NaN,-592.971,NaN,NaN,NaN,2317.404,-2821.615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1060.433,1680.68,NaN,-4.622,4.694,NaN,NaN,NaN
-2943.862,2207.853,-2051.339,2190.783,NaN,1744.353,NaN,NaN,2908.849,NaN,NaN,NaN,NaN,-2658.523,NaN,NaN,638.558,NaN,1908.11,NaN,-2344.18,-3213.011,NaN,NaN,NaN,NaN,NaN,-1154.653,NaN,NaN,NaN,NaN,NaN,NaN,-1581.844,2255.252,4392.015,NaN,NaN,NaN,-2527.189,627.557,NaN,NaN,NaN,NaN,NaN,-4070.579,NaN,-2012.096,-170.258,2180.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1765.139,NaN,2363.286,NaN,NaN,NaN,NaN,NaN,NaN,280.057,-1468.472,NaN,NaN,NaN,NaN,NaN,NaN,158.313,NaN,NaN,NaN,NaN,-2855.996,-664.805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1680.916,-0.455,NaN,35.606,-2.939,NaN,NaN,-993.678,-78.792,NaN,-447.582,NaN,NaN,199.18,NaN,NaN,NaN,NaN,NaN,1400.284,-1505.172,NaN,3346.173,NaN,NaN,NaN,-1935.645,NaN,NaN,-1493.455,NaN,NaN,NaN,NaN,NaN,692.095,NaN,NaN,97.907,NaN,-593.451,NaN,NaN,NaN,2317.119,-2821.872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1060.794,1680.285,NaN,-5.053,4.578,NaN,NaN,NaN
-2943.487,2208.079,-2051.776,2190.946,NaN,1744.361,NaN,NaN,2909.749,NaN,NaN,NaN,NaN,-2658.703,NaN,NaN,638.428,NaN,1907.973,NaN,-2343.987,-3213.135,NaN,NaN,NaN,NaN,NaN,-1155.073,NaN,NaN,NaN,NaN,NaN,NaN,-1582.466,2254.645,4392.155,NaN,NaN,NaN,-2527.461,626.835,NaN,NaN,NaN,NaN,NaN,-4070.421,NaN,-2012.004,-170.863,2181.157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1765.347,NaN,2363.162,NaN,NaN,NaN,NaN,NaN,NaN,280.04,-1468.258,NaN,NaN,NaN,NaN,NaN,NaN,157.809,NaN,NaN,NaN,NaN,-2856.048,-665.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1681.155,-0.153,NaN,35.802,-2.842,NaN,NaN,-993.575,-78.759,NaN,-447.683,NaN,NaN,199.263,NaN,NaN,NaN,NaN,NaN,1399.804,-1505.329,NaN,3346.358,NaN,NaN,NaN,-1935.76,NaN,NaN,-1493.334,NaN,NaN,NaN,NaN,NaN,691.983,NaN,NaN,98.108,NaN,-593.402,NaN,NaN,NaN,2317.369,-2821.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1060.695,1680.305,NaN,-4.687,4.818,NaN,NaN,NaN
-2943.32,2207.877,-2052.33,2190.637,NaN,1744.149,NaN,NaN,2909.384,NaN,NaN,NaN,NaN,-2659.145,NaN,NaN,638.142,NaN,1907.717,NaN,-2343.726,-3213.401,NaN,NaN,NaN,NaN,NaN,-1155.628,NaN,NaN,NaN,NaN,NaN,NaN,-1583.37,2253.937,4392.17,NaN,NaN,NaN,-2528.104,626.201,NaN,NaN,NaN,NaN,NaN,-4070.441,NaN,-2012.205,-170.654,2181.049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1765.145,NaN,2363.359,NaN,NaN,NaN,NaN,NaN,NaN,280.039,-1468.192,NaN,NaN,NaN,NaN,NaN,NaN,157.475,NaN,NaN,NaN,NaN,-2856.161,-665.654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1680.916,-0.139,NaN,35.784,-2.598,NaN,NaN,-993.741,-79.126,NaN,-447.586,NaN,NaN,199.243,NaN,NaN,NaN,NaN,NaN,1399.395,-1505.874,NaN,3346.181,NaN,NaN,NaN,-1935.896,NaN,NaN,-1493.488,NaN,NaN,NaN,NaN,NaN,691.878,NaN,NaN,97.996,NaN,-593.577,NaN,NaN,NaN,2317.135,-2821.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1061.042,1680.27,NaN,-4.772,4.775,NaN,NaN,NaN
-2943.593,2207.656,-2052.781,2190.176,NaN,1743.784,NaN,NaN,2909.17,NaN,NaN,NaN,NaN,-2659.52,NaN,NaN,637.897,NaN,1907.406,NaN,-2343.861,-3213.499,NaN,NaN,NaN,NaN,NaN,-1156.278,NaN,NaN,NaN,NaN,NaN,NaN,-1584.102,2253.163,4392.079,NaN,NaN,NaN,-2528.697,625.211,NaN,NaN,NaN,NaN,NaN,-4070.701,NaN,-2012.355,-171.448,2180.836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1764.619,NaN,2362.894,NaN,NaN,NaN,NaN,NaN,NaN,280.06,-1468.342,NaN,NaN,NaN,NaN,NaN,NaN,156.851,NaN,NaN,NaN,NaN,-2856.341,-666.106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1680.875,-0.251,NaN,35.732,-2.814,NaN,NaN,-993.806,-79.034,NaN,-447.815,NaN,NaN,199.082,NaN,NaN,NaN,NaN,NaN,1398.987,-1506.531,NaN,3346.091,NaN,NaN,NaN,-1936.277,NaN,NaN,-1493.724,NaN,NaN,NaN,NaN,NaN,691.67,NaN,NaN,97.849,NaN,-593.819,NaN,NaN,NaN,2317.067,-2821.277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1061.163,1680.107,NaN,-4.788,4.683,NaN,NaN,NaN
-2943.378,2207.595,-2053.126,2190.41,NaN,1743.618,NaN,NaN,2909.183,NaN,NaN,NaN,NaN,-2660.028,NaN,NaN,637.629,NaN,1907.269,NaN,-2345.112,-3213.553,NaN,NaN,NaN,NaN,NaN,-1156.663,NaN,NaN,NaN,NaN,NaN,NaN,-1584.797,2252.604,4391.81,NaN,NaN,NaN,-2529.205,624.411,NaN,NaN,NaN,NaN,NaN,-4070.151,NaN,-2012.359,-171.074,2181.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1764.393,NaN,2362.887,NaN,NaN,NaN,NaN,NaN,NaN,279.932,-1468.341,NaN,NaN,NaN,NaN,NaN,NaN,156.718,NaN,NaN,NaN,NaN,-2856.47,-666.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1680.85,-0.163,NaN,35.737,-2.656,NaN,NaN,-993.893,-78.835,NaN,-447.936,NaN,NaN,199.198,NaN,NaN,NaN,NaN,NaN,1398.586,-1506.815,NaN,3346.088,NaN,NaN,NaN,-1936.43,NaN,NaN,-1493.816,NaN,NaN,NaN,NaN,NaN,691.555,NaN,NaN,97.893,NaN,-593.977,NaN,NaN,NaN,2317.259,-2821.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1061.221,1680.125,NaN,-4.702,4.673,NaN,NaN,NaN
-2943.432,2207.394,-2053.701,2189.696,NaN,1743.37,NaN,NaN,2909.211,NaN,NaN,NaN,NaN,-2660.516,NaN,NaN,637.302,NaN,1906.967,NaN,-2343.859,-3213.839,NaN,NaN,NaN,NaN,NaN,-1157.244,NaN,NaN,NaN,NaN,NaN,NaN,-1585.649,2251.786,4391.942,NaN,NaN,NaN,-2529.834,623.634,NaN,NaN,NaN,NaN,NaN,-4070.335,NaN,-2012.526,-171.293,2180.941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1763.929,NaN,2362.66,NaN,NaN,NaN,NaN,NaN,NaN,279.618,-1468.331,NaN,NaN,NaN,NaN,NaN,NaN,156.161,NaN,NaN,NaN,NaN,-2856.509,-666.944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1680.938,-0.102,NaN,35.955,-2.603,NaN,NaN,-994.009,-79.146,NaN,-448.147,NaN,NaN,198.99,NaN,NaN,NaN,NaN,NaN,1398.009,-1507.474,NaN,3346.164,NaN,NaN,NaN,-1936.819,NaN,NaN,-1494.187,NaN,NaN,NaN,NaN,NaN,691.333,NaN,NaN,97.802,NaN,-594.022,NaN,NaN,NaN,2317.398,-2820.815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1061.316,1680.102,NaN,-4.625,4.892,NaN,NaN,NaN
-2943.03,2207.753,-2054.082,2189.879,NaN,1743.142,NaN,NaN,2909.698,NaN,NaN,NaN,NaN,-2660.56,NaN,NaN,637.095,NaN,1906.878,NaN,-2343.215,-3213.789,NaN,NaN,NaN,NaN,NaN,-1157.674,NaN,NaN,NaN,NaN,NaN,NaN,-1586.399,2251.217,4392.197,NaN,NaN,NaN,-2530.144,622.922,NaN,NaN,NaN,NaN,NaN,-4069.993,NaN,-2012.672,-171.387,2181.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1763.64,NaN,2362.569,NaN,NaN,NaN,NaN,NaN,NaN,279.825,-1468.208,NaN,NaN,NaN,NaN,NaN,NaN,156.055,NaN,NaN,NaN,NaN,-2856.686,-667.296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1680.898,0.013,NaN,35.91,-2.435,NaN,NaN,-994.066,-78.939,NaN,-447.88,NaN,NaN,199.242,NaN,NaN,NaN,NaN,NaN,1397.658,-1507.611,NaN,3346.128,NaN,NaN,NaN,-1936.793,NaN,NaN,-1494.203,NaN,NaN,NaN,NaN,NaN,691.378,NaN,NaN,97.747,NaN,-594.091,NaN,NaN,NaN,2317.292,-2820.661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1061.422,1680.093,NaN,-4.579,5.207,NaN,NaN,NaN
-2943.164,2207.07,-2054.575,2189.328,NaN,1742.926,NaN,NaN,2909.309,NaN,NaN,NaN,NaN,-2661.13,NaN,NaN,636.723,NaN,1906.566,NaN,-2343.601,-3214.13,NaN,NaN,NaN,NaN,NaN,-1158.328,NaN,NaN,NaN,NaN,NaN,NaN,-1587.333,2250.227,4391.992,NaN,NaN,NaN,-2531.037,621.991,NaN,NaN,NaN,NaN,NaN,-4069.869,NaN,-2012.861,-171.914,2180.566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1763.218,NaN,2362.433,NaN,NaN,NaN,NaN,NaN,NaN,279.912,-1468.253,NaN,NaN,NaN,NaN,NaN,NaN,155.437,NaN,NaN,NaN,NaN,-2856.748,-667.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1680.779,0.02,NaN,35.998,-2.698,NaN,NaN,-994.171,-78.9,NaN,-448.516,NaN,NaN,198.89,NaN,NaN,NaN,NaN,NaN,1397.153,-1508.217,NaN,3345.952,NaN,NaN,NaN,-1937.245,NaN,NaN,-1494.321,NaN,NaN,NaN,NaN,NaN,691.105,NaN,NaN,97.763,NaN,-594.266,NaN,NaN,NaN,2317.07,-2820.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1061.713,1679.864,NaN,-4.674,4.767,NaN,NaN,NaN
-2943.539,2207.131,-2055.298,2189.229,NaN,1742.443,NaN,NaN,2909.424,NaN,NaN,NaN,NaN,-2661.853,NaN,NaN,636.405,NaN,1906.079,NaN,-2343.621,-3214.282,NaN,NaN,NaN,NaN,NaN,-1159.045,NaN,NaN,NaN,NaN,NaN,NaN,-1588.191,2249.518,4391.76,NaN,NaN,NaN,-2531.72,621.031,NaN,NaN,NaN,NaN,NaN,-4070.333,NaN,-2012.961,-172.07,2180.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1762.599,NaN,2361.956,NaN,NaN,NaN,NaN,NaN,NaN,279.488,-1468.471,NaN,NaN,NaN,NaN,NaN,NaN,154.884,NaN,NaN,NaN,NaN,-2857.019,-668.457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1680.61,-0.097,NaN,35.899,-2.778,NaN,NaN,-994.535,-79.178,NaN,-448.59,NaN,NaN,198.888,NaN,NaN,NaN,NaN,NaN,1396.419,-1508.811,NaN,3345.588,NaN,NaN,NaN,-1937.59,NaN,NaN,-1494.627,NaN,NaN,NaN,NaN,NaN,690.851,NaN,NaN,97.553,NaN,-594.681,NaN,NaN,NaN,2317.29,-2820.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1061.926,1679.772,NaN,-4.702,4.565,NaN,NaN,NaN
