carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7,carrier_8,carrier_9,carrier_10,carrier_11,carrier_12,carrier_13,carrier_14,carrier_15,carrier_16,carrier_17,carrier_18,carrier_19,carrier_20,carrier_21,carrier_22,carrier_23,carrier_24,carrier_25,carrier_26,carrier_27,carrier_28,carrier_29,carrier_30,carrier_31,carrier_32,carrier_33,carrier_34,carrier_35,carrier_36,carrier_37,carrier_38,carrier_39,carrier_40,carrier_41,carrier_42,carrier_43,carrier_44,carrier_45,carrier_46,carrier_47,carrier_48,carrier_49,carrier_50,carrier_51,carrier_52,carrier_53,carrier_54,carrier_55,carrier_56,carrier_57,carrier_58,carrier_59,carrier_60,carrier_61,carrier_62,carrier_63,carrier_64,carrier_65,carrier_66,carrier_67,carrier_68,carrier_69,carrier_70,carrier_71,carrier_72,carrier_73,carrier_74,carrier_75,carrier_76,carrier_77,carrier_78,carrier_79,carrier_80,carrier_81,carrier_82,carrier_83,carrier_84,carrier_85,carrier_86,carrier_87,carrier_88,carrier_89,carrier_90,carrier_91,carrier_92,carrier_93,carrier_94,carrier_95,carrier_96,carrier_97,carrier_98,carrier_99,carrier_100,carrier_101,carrier_102,carrier_103,carrier_104,carrier_105,carrier_106,carrier_107,carrier_108,carrier_109,carrier_110,carrier_111,carrier_112,carrier_113,carrier_114,carrier_115,carrier_116,carrier_117,carrier_118,carrier_119,carrier_120,carrier_121,carrier_122,carrier_123,carrier_124,carrier_125,carrier_126,carrier_127,carrier_128,carrier_129,carrier_130,carrier_131,carrier_132,carrier_133,carrier_134,carrier_135,carrier_136,carrier_137,carrier_138,carrier_139,carrier_140,carrier_141,carrier_142,carrier_143,carrier_144,carrier_145,carrier_146,carrier_147,carrier_148,carrier_149,carrier_150,carrier_151,carrier_152,carrier_153,carrier_154,carrier_155,carrier_156,carrier_157,carrier_158
122645847.221,NaN,112392038.417,127873229.094,NaN,116555262.368,NaN,NaN,131036576.487,NaN,NaN,NaN,NaN,112092093.332,NaN,NaN,108538340.964,NaN,110759364.916,NaN,134796609.632,125208381.324,NaN,NaN,NaN,NaN,NaN,109651644.238,NaN,NaN,NaN,NaN,NaN,NaN,114502514.612,111126503.91,125496843.198,NaN,NaN,NaN,113940722.025,118430194.611,NaN,NaN,NaN,NaN,NaN,124958718.168,NaN,117086027.356,108456800.655,119836088.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142693668.769,NaN,140029874.764,NaN,NaN,NaN,NaN,NaN,NaN,115914709.405,123297403.399,NaN,NaN,NaN,NaN,NaN,NaN,139282896.354,NaN,NaN,NaN,NaN,135876673.682,130290482.299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140990771.359,195693332.219,NaN,194996438.96,198135357.512,NaN,NaN,189034912.654,191648656.697,NaN,188396383.31,NaN,NaN,195378285.472,NaN,NaN,NaN,NaN,NaN,116759031.514,125418444.797,NaN,132904223.623,NaN,NaN,NaN,127914414.432,NaN,NaN,119509976.666,NaN,NaN,NaN,NaN,NaN,115292333.61,NaN,NaN,190805012.064,NaN,186753580.596,NaN,NaN,NaN,130837106.895,134854875.266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224441586.128,137959323.704,NaN,194954092.531,202325412.773,NaN,NaN,NaN
122648791.36,NaN,112393824.257,127870925.704,NaN,116553398.519,NaN,NaN,131033692.428,NaN,NaN,NaN,NaN,112094528.364,NaN,NaN,108537560,NaN,110757329.383,NaN,134798997.364,125211491.137,NaN,NaN,NaN,NaN,NaN,109652521.292,NaN,NaN,NaN,NaN,NaN,NaN,114503693.263,111123903.896,125492436.86,NaN,NaN,NaN,113942941.166,118429161.44,NaN,NaN,NaN,NaN,NaN,124962802.087,NaN,117087980.105,108456878.086,119833879.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142691727.567,NaN,140027432.522,NaN,NaN,NaN,NaN,NaN,NaN,115914376.135,123298855.301,NaN,NaN,NaN,NaN,NaN,NaN,139282521.501,NaN,NaN,NaN,NaN,135879445.783,130290916.507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140989057.57,195693332.196,NaN,194996401.816,198135359.399,NaN,NaN,189035838.491,191648714.462,NaN,188396756.229,NaN,NaN,195378055.352,NaN,NaN,NaN,NaN,NaN,116757393.153,125419705.892,NaN,132900842.81,NaN,NaN,NaN,127916201.276,NaN,NaN,119511381.322,NaN,NaN,NaN,NaN,NaN,115291555.902,NaN,NaN,190804887.958,NaN,186754089.7,NaN,NaN,NaN,130834788.748,134857748.447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224442570.042,137957600.031,NaN,194954098.515,202325405.599,NaN,NaN,NaN
122651735.38,NaN,112395610.527,127868622.382,NaN,116551534.793,NaN,NaN,131030808.178,NaN,NaN,NaN,NaN,112096963.741,NaN,NaN,108536779.188,NaN,110755293.97,NaN,134801384.922,125214601.05,NaN,NaN,NaN,NaN,NaN,109653398.805,NaN,NaN,NaN,NaN,NaN,NaN,114504872.636,111121304.419,125488030.387,NaN,NaN,NaN,113945160.861,118428128.978,NaN,NaN,NaN,NaN,NaN,124966885.87,NaN,117089932.836,108456955.556,119831671.106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142689786.618,NaN,140024990.277,NaN,NaN,NaN,NaN,NaN,NaN,115914042.853,123300307.082,NaN,NaN,NaN,NaN,NaN,NaN,139282146.962,NaN,NaN,NaN,NaN,135882217.949,130291351.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140987343.709,195693332.048,NaN,194996364.547,198135361.15,NaN,NaN,189036764.359,191648772.153,NaN,188397129.18,NaN,NaN,195377825.182,NaN,NaN,NaN,NaN,NaN,116755755.132,125420967.36,NaN,132897461.898,NaN,NaN,NaN,127917988.346,NaN,NaN,119512786.036,NaN,NaN,NaN,NaN,NaN,115290778.24,NaN,NaN,190804763.782,NaN,186754598.852,NaN,NaN,NaN,130832470.47,134860621.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224443553.98,137955876.321,NaN,194954104.356,202325398.289,NaN,NaN,NaN
122654679.269,NaN,112397397.243,127866319.121,NaN,116549671.193,NaN,NaN,131027923.688,NaN,NaN,NaN,NaN,112099399.474,NaN,NaN,108535998.525,NaN,110753258.677,NaN,134803772.231,125217711.072,NaN,NaN,NaN,NaN,NaN,109654276.753,NaN,NaN,NaN,NaN,NaN,NaN,114506052.681,111118705.489,125483623.746,NaN,NaN,NaN,113947381.111,118427097.208,NaN,NaN,NaN,NaN,NaN,124970969.49,NaN,117091885.555,108457033.116,119829462.509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142687845.846,NaN,140022548.036,NaN,NaN,NaN,NaN,NaN,NaN,115913709.578,123301758.773,NaN,NaN,NaN,NaN,NaN,NaN,139281772.728,NaN,NaN,NaN,NaN,135884990.173,130291785.965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140985629.769,195693331.776,NaN,194996327.143,198135362.784,NaN,NaN,189037690.205,191648829.777,NaN,188397502.142,NaN,NaN,195377594.93,NaN,NaN,NaN,NaN,NaN,116754117.461,125422229.221,NaN,132894080.925,NaN,NaN,NaN,127919775.603,NaN,NaN,119514190.791,NaN,NaN,NaN,NaN,NaN,115290000.613,NaN,NaN,190804639.525,NaN,186755108.034,NaN,NaN,NaN,130830152.086,134863494.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224444537.958,137954152.557,NaN,194954110.064,202325390.878,NaN,NaN,NaN
122657623.061,NaN,112399184.428,127864015.997,NaN,116547807.756,NaN,NaN,131025039.009,NaN,NaN,NaN,NaN,112101835.599,NaN,NaN,108535218.053,NaN,110751223.53,NaN,134806159.371,125220821.228,NaN,NaN,NaN,NaN,NaN,109655155.184,NaN,NaN,NaN,NaN,NaN,NaN,114507233.488,111116107.132,125479217.021,NaN,NaN,NaN,113949601.927,118426066.186,NaN,NaN,NaN,NaN,NaN,124975053.017,NaN,117093838.28,108457110.744,119827253.858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142685905.354,NaN,140020105.878,NaN,NaN,NaN,NaN,NaN,NaN,115913376.289,123303210.419,NaN,NaN,NaN,NaN,NaN,NaN,139281398.854,NaN,NaN,NaN,NaN,135887762.492,130292221.262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140983915.853,195693331.423,NaN,194996289.651,198135364.288,NaN,NaN,189038616.119,191648887.332,NaN,188397875.177,NaN,NaN,195377364.65,NaN,NaN,NaN,NaN,NaN,116752480.182,125423491.505,NaN,132890699.905,NaN,NaN,NaN,127921563.089,NaN,NaN,119515595.643,NaN,NaN,NaN,NaN,NaN,115289223.06,NaN,NaN,190804515.242,NaN,186755617.303,NaN,NaN,NaN,130827833.572,134866366.624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224445521.979,137952428.778,NaN,194954115.689,202325383.374,NaN,NaN,NaN
122660566.833,NaN,112400972.139,127861713.018,NaN,116545944.505,NaN,NaN,131022154.255,NaN,NaN,NaN,NaN,112104272.156,NaN,NaN,108534437.806,NaN,110749188.594,NaN,134808546.332,125223931.584,NaN,NaN,NaN,NaN,NaN,109656034.177,NaN,NaN,NaN,NaN,NaN,NaN,114508415.094,111113509.396,125474810.243,NaN,NaN,NaN,113951823.377,118425035.955,NaN,NaN,NaN,NaN,NaN,124979136.545,NaN,117095791.046,108457188.546,119825045.256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142683965.161,NaN,140017663.809,NaN,NaN,NaN,NaN,NaN,NaN,115913043.057,123304662.034,NaN,NaN,NaN,NaN,NaN,NaN,139281025.389,NaN,NaN,NaN,NaN,135890534.959,130292656.986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140982201.927,195693330.99,NaN,194996252.137,198135365.792,NaN,NaN,189039542.121,191648944.894,NaN,188398248.346,NaN,NaN,195377134.417,NaN,NaN,NaN,NaN,NaN,116750843.33,125424754.249,NaN,132887318.892,NaN,NaN,NaN,127923350.862,NaN,NaN,119517000.627,NaN,NaN,NaN,NaN,NaN,115288445.65,NaN,NaN,190804390.961,NaN,186756126.705,NaN,NaN,NaN,130825515.025,134869239.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224446506.142,137950705.056,NaN,194954121.25,202325375.813,NaN,NaN,NaN
122663510.69,NaN,112402760.519,127859410.347,NaN,116544081.602,NaN,NaN,131019269.499,NaN,NaN,NaN,NaN,112106709.302,NaN,NaN,108533657.945,NaN,110747153.995,NaN,134810933.333,125227042.266,NaN,NaN,NaN,NaN,NaN,109656913.83,NaN,NaN,NaN,NaN,NaN,NaN,114509597.684,111110912.411,125470403.581,NaN,NaN,NaN,113954045.587,118424006.659,NaN,NaN,NaN,NaN,NaN,124983220.161,NaN,117097744.008,108457266.609,119822836.817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142682025.407,NaN,140015221.958,NaN,NaN,NaN,NaN,NaN,NaN,115912710.058,123306113.787,NaN,NaN,NaN,NaN,NaN,NaN,139280652.43,NaN,NaN,NaN,NaN,135893307.709,130293093.288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140980488.186,195693330.686,NaN,194996214.708,198135367.353,NaN,NaN,189040468.375,191649002.626,NaN,188398621.709,NaN,NaN,195376904.334,NaN,NaN,NaN,NaN,NaN,116749207.053,125426017.603,NaN,132883938.029,NaN,NaN,NaN,127925139.068,NaN,NaN,119518405.876,NaN,NaN,NaN,NaN,NaN,115287668.497,NaN,NaN,190804266.842,NaN,186756636.362,NaN,NaN,NaN,130823196.585,134872111.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224447490.546,137948981.505,NaN,194954126.908,202325368.369,NaN,NaN,NaN
122666454.652,NaN,112404549.547,127857107.939,NaN,116542219.046,NaN,NaN,131016384.769,NaN,NaN,NaN,NaN,112109147.01,NaN,NaN,108532878.45,NaN,110745119.731,NaN,134813320.349,125230153.276,NaN,NaN,NaN,NaN,NaN,109657794.153,NaN,NaN,NaN,NaN,NaN,NaN,114510781.222,111108316.227,125465997.007,NaN,NaN,NaN,113956268.553,118422978.292,NaN,NaN,NaN,NaN,NaN,124987303.912,NaN,117099697.198,108457344.977,119820628.551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142680086.123,NaN,140012780.359,NaN,NaN,NaN,NaN,NaN,NaN,115912377.273,123307565.674,NaN,NaN,NaN,NaN,NaN,NaN,139280280.042,NaN,NaN,NaN,NaN,135896080.743,130293530.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140978774.584,195693330.456,NaN,194996177.358,198135369.037,NaN,NaN,189041394.868,191649060.475,NaN,188398995.355,NaN,NaN,195376674.391,NaN,NaN,NaN,NaN,NaN,116747571.336,125427281.582,NaN,132880557.301,NaN,NaN,NaN,127926927.679,NaN,NaN,119519811.404,NaN,NaN,NaN,NaN,NaN,115286891.61,NaN,NaN,190804142.866,NaN,186757146.286,NaN,NaN,NaN,130820878.209,134874983.871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224448475.206,137947258.122,NaN,194954132.657,202325361.017,NaN,NaN,NaN
122669398.64,NaN,112406339.17,127854805.8,NaN,116540356.738,NaN,NaN,131013499.978,NaN,NaN,NaN,NaN,112111585.225,NaN,NaN,108532099.261,NaN,110743085.738,NaN,134815707.246,125233264.535,NaN,NaN,NaN,NaN,NaN,109658675.067,NaN,NaN,NaN,NaN,NaN,NaN,114511965.615,111105720.754,125461590.442,NaN,NaN,NaN,113958492.211,118421950.749,NaN,NaN,NaN,NaN,NaN,124991387.717,NaN,117101650.55,108457423.559,119818420.337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142678147.147,NaN,140010338.91,NaN,NaN,NaN,NaN,NaN,NaN,115912044.608,123309017.606,NaN,NaN,NaN,NaN,NaN,NaN,139279908.065,NaN,NaN,NaN,NaN,135898853.979,130293967.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140977061.088,195693330.245,NaN,194996140.031,198135370.73,NaN,NaN,189042321.515,191649118.358,NaN,188399369.14,NaN,NaN,195376444.573,NaN,NaN,NaN,NaN,NaN,116745936.12,125428546.061,NaN,132877176.647,NaN,NaN,NaN,127928716.635,NaN,NaN,119521217.121,NaN,NaN,NaN,NaN,NaN,115286114.897,NaN,NaN,190804018.971,NaN,186757656.401,NaN,NaN,NaN,130818559.871,134877856.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224449460.035,137945534.84,NaN,194954138.424,202325353.68,NaN,NaN,NaN
122672342.64,NaN,112408129.383,127852503.872,NaN,116538494.719,NaN,NaN,131010615.156,NaN,NaN,NaN,NaN,112114023.947,NaN,NaN,108531320.382,NaN,110741052.027,NaN,134818094.107,125236376.053,NaN,NaN,NaN,NaN,NaN,109659556.602,NaN,NaN,NaN,NaN,NaN,NaN,114513150.857,111103125.986,125457183.88,NaN,NaN,NaN,113960716.59,118420924.05,NaN,NaN,NaN,NaN,NaN,124995471.54,NaN,117103604.061,108457502.337,119816212.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142676208.59,NaN,140007897.647,NaN,NaN,NaN,NaN,NaN,NaN,115911712.056,123310469.599,NaN,NaN,NaN,NaN,NaN,NaN,139279536.58,NaN,NaN,NaN,NaN,135901627.433,130294405.414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140975347.681,195693330.055,NaN,194996102.736,198135372.451,NaN,NaN,189043248.315,191649176.352,NaN,188399743.108,NaN,NaN,195376214.83,NaN,NaN,NaN,NaN,NaN,116744301.404,125429811.092,NaN,132873796.061,NaN,NaN,NaN,127930505.936,NaN,NaN,119522623.049,NaN,NaN,NaN,NaN,NaN,115285338.389,NaN,NaN,190803895.144,NaN,186758166.706,NaN,NaN,NaN,130816241.543,134880728.492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224450445.062,137943811.681,NaN,194954144.203,202325346.372,NaN,NaN,NaN
122675286.585,NaN,112409920.073,127850202.064,NaN,116536632.869,NaN,NaN,131007730.115,NaN,NaN,NaN,NaN,112116463.062,NaN,NaN,108530541.686,NaN,110739018.46,NaN,134820480.819,125239487.709,NaN,NaN,NaN,NaN,NaN,109660438.625,NaN,NaN,NaN,NaN,NaN,NaN,114514336.853,111100531.794,125452777.218,NaN,NaN,NaN,113962941.536,118419898.095,NaN,NaN,NaN,NaN,NaN,124999555.254,NaN,117105557.601,108457581.242,119814004.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142674270.275,NaN,140005456.443,NaN,NaN,NaN,NaN,NaN,NaN,115911379.533,123311921.536,NaN,NaN,NaN,NaN,NaN,NaN,139279165.467,NaN,NaN,NaN,NaN,135904400.997,130294843.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140973634.269,195693329.78,NaN,194996065.362,198135374.101,NaN,NaN,189044175.15,191649234.28,NaN,188400117.123,NaN,NaN,195375985.078,NaN,NaN,NaN,NaN,NaN,116742667.086,125431076.564,NaN,132870415.444,NaN,NaN,NaN,127932295.509,NaN,NaN,119524029.073,NaN,NaN,NaN,NaN,NaN,115284561.97,NaN,NaN,190803771.293,NaN,186758677.118,NaN,NaN,NaN,130813923.13,134883600.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224451430.156,137942088.507,NaN,194954149.901,202325338.993,NaN,NaN,NaN
122678230.429,NaN,112411711.213,127847900.361,NaN,116534771.138,NaN,NaN,131004844.923,NaN,NaN,NaN,NaN,112118902.552,NaN,NaN,108529763.165,NaN,110736985.055,NaN,134822867.267,125242599.493,NaN,NaN,NaN,NaN,NaN,109661321.102,NaN,NaN,NaN,NaN,NaN,NaN,114515523.597,111097938.152,125448370.448,NaN,NaN,NaN,113965167.015,118418872.835,NaN,NaN,NaN,NaN,NaN,125003638.881,NaN,117107511.129,108457660.207,119811795.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142672332.224,NaN,140003015.257,NaN,NaN,NaN,NaN,NaN,NaN,115911047.044,123313373.406,NaN,NaN,NaN,NaN,NaN,NaN,139278794.671,NaN,NaN,NaN,NaN,135907174.635,130295282.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140971920.805,195693329.404,NaN,194996027.866,198135375.611,NaN,NaN,189045102.018,191649292.182,NaN,188400491.205,NaN,NaN,195375755.262,NaN,NaN,NaN,NaN,NaN,116741033.133,125432342.429,NaN,132867034.763,NaN,NaN,NaN,127934085.251,NaN,NaN,119525435.16,NaN,NaN,NaN,NaN,NaN,115283785.604,NaN,NaN,190803647.4,NaN,186759187.566,NaN,NaN,NaN,130811604.6,134886472.519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224452415.298,137940365.312,NaN,194954155.489,202325331.477,NaN,NaN,NaN
122681174.382,NaN,112413503.083,127845598.995,NaN,116532909.809,NaN,NaN,131001959.839,NaN,NaN,NaN,NaN,112121342.675,NaN,NaN,108528985.066,NaN,110734952.023,NaN,134825253.788,125245711.66,NaN,NaN,NaN,NaN,NaN,109662204.324,NaN,NaN,NaN,NaN,NaN,NaN,114516711.351,111095345.377,125443963.826,NaN,NaN,NaN,113967393.313,118417848.556,NaN,NaN,NaN,NaN,NaN,125007722.676,NaN,117109464.933,108457739.512,119809587.812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142670394.664,NaN,140000574.39,NaN,NaN,NaN,NaN,NaN,NaN,115910714.81,123314825.449,NaN,NaN,NaN,NaN,NaN,NaN,139278424.446,NaN,NaN,NaN,NaN,135909948.598,130295721.588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140970207.573,195693329.164,NaN,194995990.519,198135377.301,NaN,NaN,189046029.185,191649350.259,NaN,188400865.581,NaN,NaN,195375525.638,NaN,NaN,NaN,NaN,NaN,116739399.821,125433608.956,NaN,132863654.286,NaN,NaN,NaN,127935875.491,NaN,NaN,119526841.577,NaN,NaN,NaN,NaN,NaN,115283009.556,NaN,NaN,190803523.686,NaN,186759698.338,NaN,NaN,NaN,130809286.243,134889344.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224453400.745,137938642.347,NaN,194954161.205,202325324.14,NaN,NaN,NaN
122684118.189,NaN,112415295.308,127843297.664,NaN,116531048.541,NaN,NaN,130999074.416,NaN,NaN,NaN,NaN,112123783.075,NaN,NaN,108528207.057,NaN,110732919.036,NaN,134827640.022,125248823.877,NaN,NaN,NaN,NaN,NaN,109663087.93,NaN,NaN,NaN,NaN,NaN,NaN,114517899.771,111092753.11,125439556.999,NaN,NaN,NaN,113969620.093,118416824.898,NaN,NaN,NaN,NaN,NaN,125011806.277,NaN,117111418.642,108457818.784,119807379.666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142668457.253,NaN,139998133.439,NaN,NaN,NaN,NaN,NaN,NaN,115910382.454,123316277.33,NaN,NaN,NaN,NaN,NaN,NaN,139278054.485,NaN,NaN,NaN,NaN,135912722.565,130296161.139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140968494.189,195693328.735,NaN,194995952.99,198135378.785,NaN,NaN,189046956.301,191649408.179,NaN,188401239.903,NaN,NaN,195375295.92,NaN,NaN,NaN,NaN,NaN,116737766.775,125434875.807,NaN,132860273.667,NaN,NaN,NaN,127937665.861,NaN,NaN,119528247.971,NaN,NaN,NaN,NaN,NaN,115282233.475,NaN,NaN,190803399.858,NaN,186760209.104,NaN,NaN,NaN,130806967.657,134892216.173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224454386.153,137936919.273,NaN,194954166.731,202325316.609,NaN,NaN,NaN
122687062.16,NaN,112417088.301,127840996.704,NaN,116529187.693,NaN,NaN,130996189.167,NaN,NaN,NaN,NaN,112126224.156,NaN,NaN,108527429.521,NaN,110730886.518,NaN,134830026.383,125251936.504,NaN,NaN,NaN,NaN,NaN,109663972.295,NaN,NaN,NaN,NaN,NaN,NaN,114519089.211,111090161.707,125435150.367,NaN,NaN,NaN,113971847.742,118415802.282,NaN,NaN,NaN,NaN,NaN,125015890.098,NaN,117113372.668,108457898.452,119805171.747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142666520.394,NaN,139995692.846,NaN,NaN,NaN,NaN,NaN,NaN,115910050.425,123317729.441,NaN,NaN,NaN,NaN,NaN,NaN,139277685.162,NaN,NaN,NaN,NaN,135915496.905,130296601.361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140966781.088,195693328.495,NaN,194995915.668,198135380.447,NaN,NaN,189047883.754,191649466.357,NaN,188401614.567,NaN,NaN,195375066.453,NaN,NaN,NaN,NaN,NaN,116736134.41,125436143.358,NaN,132856893.293,NaN,NaN,NaN,127939456.748,NaN,NaN,119529654.75,NaN,NaN,NaN,NaN,NaN,115281457.763,NaN,NaN,190803276.264,NaN,186760720.217,NaN,NaN,NaN,130804649.291,134895087.962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224455371.923,137935196.465,NaN,194954172.446,202325309.271,NaN,NaN,NaN
122690006.291,NaN,112418881.987,127838696.092,NaN,116527327.237,NaN,NaN,130993303.961,NaN,NaN,NaN,NaN,112128665.837,NaN,NaN,108526652.396,NaN,110728854.349,NaN,134832412.734,125255049.497,NaN,NaN,NaN,NaN,NaN,109664857.376,NaN,NaN,NaN,NaN,NaN,NaN,114520279.612,111087571.079,125430743.83,NaN,NaN,NaN,113974076.171,118414780.64,NaN,NaN,NaN,NaN,NaN,125019974.04,NaN,117115326.925,108457978.433,119802964.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142664583.972,NaN,139993252.519,NaN,NaN,NaN,NaN,NaN,NaN,115909718.651,123319181.712,NaN,NaN,NaN,NaN,NaN,NaN,139277316.411,NaN,NaN,NaN,NaN,135918271.56,130297042.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140965068.179,195693328.384,NaN,194995878.462,198135382.263,NaN,NaN,189048811.441,191649524.686,NaN,188401989.526,NaN,NaN,195374837.183,NaN,NaN,NaN,NaN,NaN,116734502.638,125437411.548,NaN,132853513.092,NaN,NaN,NaN,127941248.093,NaN,NaN,119531061.823,NaN,NaN,NaN,NaN,NaN,115280682.352,NaN,NaN,190803152.861,NaN,186761231.628,NaN,NaN,NaN,130802331.027,134897959.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224456357.976,137933473.881,NaN,194954178.283,202325302.068,NaN,NaN,NaN
122692950.206,NaN,112420676.057,127836395.492,NaN,116525466.839,NaN,NaN,130990418.461,NaN,NaN,NaN,NaN,112131107.82,NaN,NaN,108525875.363,NaN,110726822.248,NaN,134834798.827,125258162.543,NaN,NaN,NaN,NaN,NaN,109665742.831,NaN,NaN,NaN,NaN,NaN,NaN,114521470.641,111084980.936,125426337.099,NaN,NaN,NaN,113976305.069,118413759.637,NaN,NaN,NaN,NaN,NaN,125024057.778,NaN,117117281.115,108458058.398,119800756.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142662647.763,NaN,139990812.148,NaN,NaN,NaN,NaN,NaN,NaN,115909386.795,123320633.826,NaN,NaN,NaN,NaN,NaN,NaN,139276947.898,NaN,NaN,NaN,NaN,135921046.221,130297483.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140963355.139,195693328.074,NaN,194995841.06,198135383.882,NaN,NaN,189049739.097,191649582.885,NaN,188402364.465,NaN,NaN,195374607.787,NaN,NaN,NaN,NaN,NaN,116732871.16,125438680.063,NaN,132850132.748,NaN,NaN,NaN,127943039.564,NaN,NaN,119532468.897,NaN,NaN,NaN,NaN,NaN,115279906.91,NaN,NaN,190803029.316,NaN,186761743.013,NaN,NaN,NaN,130800012.584,134900831.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224457343.983,137931751.184,NaN,194954183.924,202325294.673,NaN,NaN,NaN
