pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7,pr1_8,pr1_9,pr1_10,pr1_11,pr1_12,pr1_13,pr1_14,pr1_15,pr1_16,pr1_17,pr1_18,pr1_19,pr1_20,pr1_21,pr1_22,pr1_23,pr1_24,pr1_25,pr1_26,pr1_27,pr1_28,pr1_29,pr1_30,pr1_31,pr1_32,pr1_33,pr1_34,pr1_35,pr1_36,pr1_37,pr1_38,pr1_39,pr1_40,pr1_41,pr1_42,pr1_43,pr1_44,pr1_45,pr1_46,pr1_47,pr1_48,pr1_49,pr1_50,pr1_51,pr1_52,pr1_53,pr1_54,pr1_55,pr1_56,pr1_57,pr1_58,pr1_59,pr1_60,pr1_61,pr1_62,pr1_63,pr1_64,pr1_65,pr1_66,pr1_67,pr1_68,pr1_69,pr1_70,pr1_71,pr1_72,pr1_73,pr1_74,pr1_75,pr1_76,pr1_77,pr1_78,pr1_79,pr1_80,pr1_81,pr1_82,pr1_83,pr1_84,pr1_85,pr1_86,pr1_87,pr1_88,pr1_89,pr1_90,pr1_91,pr1_92,pr1_93,pr1_94,pr1_95,pr1_96,pr1_97,pr1_98,pr1_99,pr1_100,pr1_101,pr1_102,pr1_103,pr1_104,pr1_105,pr1_106,pr1_107,pr1_108,pr1_109,pr1_110,pr1_111,pr1_112,pr1_113,pr1_114,pr1_115,pr1_116,pr1_117,pr1_118,pr1_119,pr1_120,pr1_121,pr1_122,pr1_123,pr1_124,pr1_125,pr1_126,pr1_127,pr1_128,pr1_129,pr1_130,pr1_131,pr1_132,pr1_133,pr1_134,pr1_135,pr1_136,pr1_137,pr1_138,pr1_139,pr1_140,pr1_141,pr1_142,pr1_143,pr1_144,pr1_145,pr1_146,pr1_147,pr1_148,pr1_149,pr1_150,pr1_151,pr1_152,pr1_153,pr1_154,pr1_155,pr1_156,pr1_157,pr1_158
23805241.076,24855743.663,21706523.874,23983893.861,NaN,21900506.352,NaN,NaN,24475053.726,NaN,NaN,NaN,NaN,21746591.654,NaN,NaN,20549862.052,NaN,20771631.031,NaN,NaN,24333142.18,NaN,NaN,NaN,NaN,NaN,21042755.599,NaN,NaN,NaN,NaN,NaN,NaN,21627266.982,20394098.422,22792428.329,NaN,NaN,NaN,21724604.618,22110332.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22246922.607,20299456.051,22069649.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26870004.657,NaN,26270552.694,NaN,NaN,NaN,NaN,NaN,NaN,22012176.002,23695055.476,NaN,NaN,NaN,NaN,NaN,NaN,26474765.206,NaN,NaN,NaN,NaN,26307104.319,24893624.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26562384.606,37580845.038,38575040.75,37441217.393,38050196.75,NaN,NaN,36459526.793,36816181.109,NaN,36249427.384,NaN,NaN,37487701.459,NaN,NaN,NaN,NaN,NaN,22193089.875,24320442.953,NaN,24986923.626,NaN,25987796.905,NaN,24870665.784,NaN,NaN,23187524.438,NaN,NaN,NaN,NaN,NaN,22028079.155,NaN,NaN,36625766.678,NaN,35957060.275,NaN,NaN,NaN,24755178.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43269562.452,26223879.407,NaN,37439643.135,38853623.946,NaN,NaN,NaN
23805799.516,24855331.807,21706947.619,23983495.1,NaN,21900190.812,NaN,NaN,24474499.701,NaN,NaN,NaN,NaN,21747126.134,NaN,NaN,20549761.275,NaN,20771287.009,NaN,NaN,24333764.411,NaN,NaN,NaN,NaN,NaN,21043012.859,NaN,NaN,NaN,NaN,NaN,NaN,21627614.097,20393727.118,22791613.243,NaN,NaN,NaN,21725116.015,22110270.174,NaN,NaN,NaN,NaN,NaN,24028064.938,NaN,22247307.318,20299500.308,22069244.889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26869693.752,NaN,26270115.805,NaN,NaN,NaN,NaN,NaN,NaN,22012129.366,23695336.344,NaN,NaN,NaN,NaN,NaN,NaN,26474764.528,NaN,NaN,NaN,NaN,26307657.927,24893782.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26562069.14,37580845.334,38575033.827,37441211.235,38050197.406,NaN,NaN,36459727.197,36816198.766,NaN,36249524.042,NaN,NaN,37487667.411,NaN,NaN,NaN,NaN,NaN,22192855.309,24320763.631,NaN,24986288.695,NaN,25987813.728,NaN,24871056.251,NaN,NaN,23187823.338,NaN,NaN,NaN,NaN,NaN,22027958.538,NaN,NaN,36625751.272,NaN,35957186.238,NaN,NaN,NaN,24754733.576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43269777.069,26223563.177,NaN,37439644.164,38853624.015,NaN,NaN,NaN
23806358.161,24854919.728,21707371.574,23983096.668,NaN,21899875.114,NaN,NaN,24473946.01,NaN,NaN,NaN,NaN,21747660.718,NaN,NaN,20549660.572,NaN,20770942.943,NaN,NaN,24334386.837,NaN,NaN,NaN,NaN,NaN,21043270.189,NaN,NaN,NaN,NaN,NaN,NaN,21627961.5,20393356.178,22790798.34,NaN,NaN,NaN,21725627.345,22110207.723,NaN,NaN,NaN,NaN,NaN,24028821.748,NaN,22247692.251,20299544.606,22068840.478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26269679.221,NaN,NaN,NaN,NaN,NaN,NaN,22012082.668,23695617.37,NaN,NaN,NaN,NaN,NaN,NaN,26474764.138,NaN,NaN,NaN,NaN,26308211.603,24893940.423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26561753.44,37580845.808,38575026.778,37441205.074,38050198.309,NaN,NaN,36459927.677,36816216.297,NaN,36249620.643,NaN,NaN,37487633.215,NaN,NaN,NaN,NaN,NaN,22192621.034,24321084.542,NaN,24985653.89,NaN,25987830.505,NaN,24871446.589,NaN,NaN,23188122.479,NaN,NaN,NaN,NaN,NaN,22027837.911,NaN,NaN,36625735.739,NaN,35957312.228,NaN,NaN,NaN,24754288.838,26350834.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43269991.639,26223246.793,NaN,37439645.35,38853623.905,NaN,NaN,NaN
23806916.908,24854507.498,21707795.676,23982698.431,NaN,21899559.327,NaN,NaN,24473392.368,NaN,NaN,NaN,NaN,21748195.342,NaN,NaN,20549559.912,NaN,20770598.858,NaN,NaN,24335009.349,NaN,NaN,NaN,NaN,NaN,21043527.556,NaN,NaN,NaN,NaN,NaN,NaN,21628309.103,20392985.47,22789983.484,NaN,NaN,NaN,21726138.634,22110145.303,NaN,NaN,NaN,NaN,NaN,24029578.668,NaN,22248077.331,20299588.957,22068435.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26269242.778,NaN,NaN,NaN,NaN,NaN,NaN,22012035.918,23695898.486,NaN,NaN,NaN,NaN,NaN,NaN,26474763.931,NaN,NaN,NaN,NaN,26308765.256,24894098.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26561437.564,37580846.315,38575019.584,37441198.84,38050199.289,NaN,NaN,36460128.149,36816233.746,NaN,36249717.177,NaN,NaN,37487598.89,NaN,NaN,NaN,NaN,NaN,22192386.919,24321405.629,NaN,24985019.086,NaN,25987847.201,NaN,24871836.815,NaN,NaN,23188421.755,NaN,NaN,NaN,NaN,NaN,22027717.286,NaN,NaN,36625720.116,NaN,35957438.211,NaN,NaN,NaN,24753843.913,26351370.556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43270206.154,26222930.319,NaN,37439646.566,38853623.638,NaN,NaN,NaN
23807475.61,24854095.218,21708219.854,23982300.325,NaN,21899243.535,NaN,NaN,24472838.831,NaN,NaN,NaN,NaN,21748730.091,NaN,NaN,20549459.287,NaN,20770254.766,NaN,NaN,24335631.847,NaN,NaN,NaN,NaN,NaN,21043785.044,NaN,NaN,NaN,NaN,NaN,NaN,21628656.836,20392614.963,22789168.753,NaN,NaN,NaN,21726649.992,22110082.932,NaN,NaN,NaN,NaN,NaN,24030336.604,NaN,22248462.46,20299633.268,22068031.154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26868760.726,NaN,26268806.46,NaN,NaN,NaN,NaN,NaN,NaN,22011989.127,23696179.595,NaN,NaN,NaN,NaN,NaN,NaN,26474763.81,NaN,NaN,NaN,NaN,26309318.995,24894256.037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26561121.642,37580846.898,38575012.403,37441192.646,38050200.338,NaN,NaN,36460328.694,36816251.177,NaN,36249813.734,NaN,NaN,37487564.544,NaN,NaN,NaN,NaN,NaN,22192152.953,24321726.778,NaN,24984384.392,NaN,25987863.627,NaN,24872227.05,NaN,NaN,23188721.104,NaN,NaN,NaN,NaN,NaN,22027596.657,NaN,NaN,36625704.466,NaN,35957564.226,NaN,NaN,NaN,24753398.898,26351901.269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43270420.677,26222613.787,NaN,37439647.845,38853623.38,NaN,NaN,NaN
23808034.284,24853682.988,21708644.08,23981902.293,NaN,21898927.781,NaN,NaN,24472285.356,NaN,NaN,NaN,NaN,21749264.968,NaN,NaN,20549358.696,NaN,20769910.691,NaN,NaN,24336254.321,NaN,NaN,NaN,NaN,NaN,21044042.662,NaN,NaN,NaN,NaN,NaN,NaN,21629004.66,20392244.611,22788354.13,NaN,NaN,NaN,21727161.477,22110020.699,NaN,NaN,NaN,NaN,NaN,24031092.431,NaN,22248847.578,20299677.525,22067626.406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26868449.764,NaN,26268370.213,NaN,NaN,NaN,NaN,NaN,NaN,22011942.33,23696460.671,NaN,NaN,NaN,NaN,NaN,NaN,26474763.723,NaN,NaN,NaN,NaN,26309872.828,24894413.969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26560805.727,37580847.512,38575005.245,37441186.51,38050201.433,NaN,NaN,36460529.314,36816268.604,NaN,36249910.327,NaN,NaN,37487530.223,NaN,NaN,NaN,NaN,NaN,22191919.105,24322047.963,NaN,24983749.78,NaN,25987880.257,NaN,24872617.371,NaN,NaN,23189020.471,NaN,NaN,NaN,NaN,NaN,22027476.032,NaN,NaN,36625688.832,NaN,35957690.301,NaN,NaN,NaN,24752953.877,26352435.635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43270635.267,26222297.245,NaN,37439649.176,38853623.143,NaN,NaN,NaN
23808592.942,24853270.668,21709068.372,23981504.262,NaN,21898612.009,NaN,NaN,24471731.819,NaN,NaN,NaN,NaN,21749799.85,NaN,NaN,20549258.14,NaN,20769566.627,NaN,NaN,24336876.814,NaN,NaN,NaN,NaN,NaN,21044300.31,NaN,NaN,NaN,NaN,NaN,NaN,21629352.604,20391874.359,22787539.441,NaN,NaN,NaN,21727672.997,22109958.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22249232.695,20299721.853,22067221.623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26868138.794,NaN,26267933.942,NaN,NaN,NaN,NaN,NaN,NaN,22011895.502,23696741.73,NaN,NaN,NaN,NaN,NaN,NaN,26474763.717,NaN,NaN,NaN,NaN,26310426.6,24894571.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26560489.75,37580848.061,38574997.992,37441180.291,38050202.454,NaN,NaN,36460729.867,36816285.973,NaN,36250006.885,NaN,NaN,37487495.843,NaN,NaN,NaN,NaN,NaN,22191685.306,24322369.226,NaN,24983115.087,NaN,25987897.024,NaN,24873007.648,NaN,NaN,23189319.837,NaN,NaN,NaN,NaN,NaN,22027355.406,NaN,NaN,36625673.134,NaN,35957816.336,NaN,NaN,NaN,24752508.797,26352968.493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43270849.816,26221980.665,NaN,37439650.439,38853622.84,NaN,NaN,NaN
23809151.639,24852858.327,21709492.828,23981106.33,NaN,21898296.224,NaN,NaN,24471178.265,NaN,NaN,NaN,NaN,21750334.74,NaN,NaN,20549157.646,NaN,20769222.627,NaN,NaN,24337499.402,NaN,NaN,NaN,NaN,NaN,21044558.015,NaN,NaN,NaN,NaN,NaN,NaN,21629700.763,20391504.27,22786724.726,NaN,NaN,NaN,21728184.541,22109896.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22249617.932,20299766.189,22066816.897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26867828.027,NaN,26267497.727,NaN,NaN,NaN,NaN,NaN,NaN,22011848.68,23697022.856,NaN,NaN,NaN,NaN,NaN,NaN,26474763.87,NaN,NaN,NaN,NaN,26310980.318,24894729.889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26560173.716,37580848.588,38574990.671,37441173.988,38050203.487,NaN,NaN,36460930.411,36816303.317,NaN,36250103.436,NaN,NaN,37487461.411,NaN,NaN,NaN,NaN,NaN,22191451.613,24322690.651,NaN,24982480.38,NaN,NaN,NaN,24873397.89,NaN,NaN,23189619.287,NaN,NaN,NaN,NaN,NaN,22027234.824,NaN,NaN,36625657.395,NaN,35957942.373,NaN,NaN,NaN,24752063.686,26353500.967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43271064.331,26221664.094,NaN,37439651.663,38853622.433,NaN,NaN,NaN
23809710.322,24852446.053,21709917.367,23980708.444,NaN,21897980.546,NaN,NaN,24470624.718,NaN,NaN,NaN,NaN,21750869.765,NaN,NaN,20549057.236,NaN,20768878.715,NaN,NaN,24338121.985,NaN,NaN,NaN,NaN,NaN,21044815.885,NaN,NaN,NaN,NaN,NaN,NaN,21630049.04,20391134.324,22785910.058,NaN,NaN,NaN,21728696.227,22109834.714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22250003.152,20299810.554,22066412.113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26867517.627,NaN,26267061.546,NaN,NaN,NaN,NaN,NaN,NaN,22011801.918,23697303.966,NaN,NaN,NaN,NaN,NaN,NaN,26474764.076,NaN,NaN,NaN,NaN,26311534.109,24894888.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26559857.783,37580849.146,38574983.426,37441167.757,38050204.527,NaN,NaN,36461131.021,36816320.718,NaN,36250200.065,NaN,NaN,37487427.05,NaN,NaN,NaN,NaN,NaN,22191218.03,24323012.146,NaN,24981845.734,NaN,NaN,NaN,24873788.273,NaN,NaN,23189918.762,NaN,NaN,NaN,NaN,NaN,22027114.299,NaN,NaN,36625641.716,NaN,35958068.48,NaN,NaN,NaN,24751618.635,26354034.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43271278.939,26221347.593,NaN,37439652.913,38853622.116,NaN,NaN,NaN
23810269.093,24852033.854,21710342.045,23980310.687,NaN,21897664.922,NaN,NaN,24470071.238,NaN,NaN,NaN,NaN,21751404.903,NaN,NaN,20548956.921,NaN,20768534.882,NaN,NaN,24338744.694,NaN,NaN,NaN,NaN,NaN,21045073.874,NaN,NaN,NaN,NaN,NaN,NaN,21630397.526,20390764.578,22785095.471,NaN,NaN,NaN,21729208.071,22109773.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22250388.47,20299855.042,22066007.437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26266625.466,NaN,NaN,NaN,NaN,NaN,NaN,22011755.21,23697585.141,NaN,NaN,NaN,NaN,NaN,NaN,26474764.432,NaN,NaN,NaN,NaN,26312087.964,24895046.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26559541.869,37580849.741,38574976.214,37441161.562,38050205.622,NaN,NaN,36461331.687,36816338.154,NaN,36250296.771,NaN,NaN,37487392.731,NaN,NaN,NaN,NaN,NaN,22190984.597,24323333.77,NaN,24981211.162,NaN,NaN,NaN,24874178.719,NaN,NaN,23190218.333,NaN,NaN,NaN,NaN,NaN,22026993.841,NaN,NaN,36625626.072,NaN,35958194.667,NaN,NaN,NaN,24751173.583,26354566.493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43271493.603,26221031.136,NaN,37439654.203,38853621.825,NaN,NaN,NaN
23810827.819,24851621.645,21710766.822,23979912.995,NaN,21897349.355,NaN,NaN,24469517.774,NaN,NaN,NaN,NaN,21751940.137,NaN,NaN,20548856.687,NaN,20768191.119,NaN,NaN,24339367.414,NaN,NaN,NaN,NaN,NaN,21045331.985,NaN,NaN,NaN,NaN,NaN,NaN,21630746.164,20390394.992,22784280.919,NaN,NaN,NaN,21729720.003,22109711.594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22250773.809,20299899.581,22065602.778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26266189.448,NaN,NaN,NaN,NaN,NaN,NaN,22011708.528,23697866.339,NaN,NaN,NaN,NaN,NaN,NaN,26474764.889,NaN,NaN,NaN,NaN,26312641.862,24895204.599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26559225.967,37580850.358,38574968.988,37441155.367,38050206.728,NaN,NaN,36461532.41,36816355.604,NaN,36250393.496,NaN,NaN,37487358.421,NaN,NaN,NaN,NaN,NaN,22190751.275,24323655.508,NaN,24980576.641,NaN,NaN,NaN,24874569.206,NaN,NaN,23190517.959,NaN,NaN,NaN,NaN,NaN,22026873.432,NaN,NaN,36625610.445,NaN,35958320.905,NaN,NaN,NaN,24750728.533,26355099.986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43271708.293,26220714.686,NaN,37439655.529,38853621.55,NaN,NaN,NaN
23811386.605,24851209.376,21711191.703,23979515.39,NaN,21897033.772,NaN,NaN,24468964.362,NaN,NaN,NaN,NaN,21752475.402,NaN,NaN,20548756.5,NaN,20767847.376,NaN,NaN,24339990.195,NaN,NaN,NaN,NaN,NaN,21045590.168,NaN,NaN,NaN,NaN,NaN,NaN,21631094.965,20390025.583,22783466.371,NaN,NaN,NaN,21730231.997,22109650.221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22251159.189,20299944.146,22065198.037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26265753.471,NaN,NaN,NaN,NaN,NaN,NaN,22011661.834,23698147.551,NaN,NaN,NaN,NaN,NaN,NaN,26474765.454,NaN,NaN,NaN,NaN,26313195.763,24895362.963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26558910.023,37580850.977,38574961.716,37441149.141,38050207.85,NaN,NaN,36461733.117,36816373.01,NaN,36250490.2,NaN,NaN,37487324.071,NaN,NaN,NaN,NaN,NaN,22190518.036,24323977.351,NaN,24979942.098,NaN,NaN,NaN,24874959.694,NaN,NaN,23190817.632,NaN,NaN,NaN,NaN,NaN,22026753.037,NaN,NaN,36625594.769,NaN,35958447.13,NaN,NaN,NaN,24750283.422,26355633.128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43271922.967,26220398.215,NaN,37439656.824,38853621.193,NaN,NaN,NaN
23811945.458,24850797.011,21711616.715,23979117.868,NaN,21896718.167,NaN,NaN,24468410.874,NaN,NaN,NaN,NaN,21753010.663,NaN,NaN,20548656.354,NaN,20767503.648,NaN,NaN,24340613.036,NaN,NaN,NaN,NaN,NaN,21045848.365,NaN,NaN,NaN,NaN,NaN,NaN,21631443.958,20389656.286,22782651.783,NaN,NaN,NaN,21730743.959,22109588.924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22251544.644,20299988.746,22064793.249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26265317.532,NaN,NaN,NaN,NaN,NaN,NaN,22011615.121,23698428.809,NaN,NaN,NaN,NaN,NaN,NaN,26474766.158,NaN,NaN,NaN,NaN,26313749.583,24895521.334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26558593.996,37580851.544,38574954.323,37441142.818,38050208.945,NaN,NaN,36461933.789,36816390.367,NaN,36250586.859,NaN,NaN,37487289.632,NaN,NaN,NaN,NaN,NaN,22190284.897,24324299.333,NaN,24979307.521,NaN,NaN,NaN,24875350.104,NaN,NaN,23191117.373,NaN,NaN,NaN,NaN,NaN,22026632.658,NaN,NaN,36625579.032,NaN,35958573.339,NaN,NaN,NaN,24749838.277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43272137.6,26220081.722,NaN,37439658.087,38853620.74,NaN,NaN,NaN
23812504.241,24850384.786,21712041.799,23978720.339,NaN,21896402.691,NaN,NaN,24467857.369,NaN,NaN,NaN,NaN,21753546.056,NaN,NaN,20548556.298,NaN,20767160.042,NaN,NaN,24341235.873,NaN,NaN,NaN,NaN,NaN,21046106.74,NaN,NaN,NaN,NaN,NaN,NaN,21631793.06,20389287.112,22781837.229,NaN,NaN,NaN,21731256.117,22109527.908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22251930.087,20300033.438,22064388.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26264881.595,NaN,NaN,NaN,NaN,NaN,NaN,22011568.48,23698710.049,NaN,NaN,NaN,NaN,NaN,NaN,26474766.93,NaN,NaN,NaN,NaN,26314303.482,24895679.885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26558278.079,37580852.114,38574947.017,37441136.562,38050210.027,NaN,NaN,36462134.516,36816407.794,NaN,36250683.63,NaN,NaN,37487255.307,NaN,NaN,NaN,NaN,NaN,22190051.859,24324621.374,NaN,24978672.967,NaN,NaN,NaN,24875740.662,NaN,NaN,23191417.104,NaN,NaN,NaN,NaN,NaN,22026512.359,NaN,NaN,36625563.386,NaN,35958699.625,NaN,NaN,NaN,24749393.224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43272352.316,26219765.331,NaN,37439659.348,38853620.39,NaN,NaN,NaN
23813063.017,24849972.599,21712466.99,23978322.861,NaN,21896087.281,NaN,NaN,24467303.886,NaN,NaN,NaN,NaN,21754081.542,NaN,NaN,20548456.313,NaN,20766816.517,NaN,NaN,24341858.755,NaN,NaN,NaN,NaN,NaN,21046365.233,NaN,NaN,NaN,NaN,NaN,NaN,21632142.304,20388918.082,22781022.706,NaN,NaN,NaN,21731768.438,22109467.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22252315.547,20300078.144,22063983.947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26264445.708,NaN,NaN,NaN,NaN,NaN,NaN,22011521.881,23698991.296,NaN,NaN,NaN,NaN,NaN,NaN,26474767.775,NaN,NaN,NaN,NaN,26314857.423,24895838.546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26557962.212,37580852.697,38574939.75,37441130.323,38050211.114,NaN,NaN,36462335.287,36816425.237,NaN,36250780.436,NaN,NaN,37487221.008,NaN,NaN,NaN,NaN,NaN,22189818.912,24324943.497,NaN,24978038.46,NaN,NaN,NaN,24876131.315,NaN,NaN,23191716.869,NaN,NaN,NaN,NaN,NaN,22026392.112,NaN,NaN,36625547.773,NaN,35958825.969,NaN,NaN,NaN,24748948.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43272567.086,26219448.978,NaN,37439660.623,38853620.059,NaN,NaN,NaN
23813621.96,24849560.31,21712892.376,23977925.564,NaN,21895771.821,NaN,NaN,24466750.452,NaN,NaN,NaN,NaN,21754617.047,NaN,NaN,20548356.42,NaN,20766473.024,NaN,NaN,24342481.8,NaN,NaN,NaN,NaN,NaN,21046623.769,NaN,NaN,NaN,NaN,NaN,NaN,21632491.846,20388549.304,22780208.206,NaN,NaN,NaN,21732280.703,22109406.321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22252701.19,20300122.959,22063579.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26264009.938,NaN,NaN,NaN,NaN,NaN,NaN,22011475.276,23699272.65,NaN,NaN,NaN,NaN,NaN,NaN,26474768.838,NaN,NaN,NaN,NaN,26315411.313,24895997.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26557646.225,37580853.308,38574932.372,37441124.015,38050212.278,NaN,NaN,36462536.045,36816442.642,NaN,36250877.206,NaN,NaN,37487186.606,NaN,NaN,NaN,NaN,NaN,22189586.115,24325265.847,NaN,24977403.942,NaN,NaN,NaN,24876521.842,NaN,NaN,23192016.782,NaN,NaN,NaN,NaN,NaN,22026271.906,NaN,NaN,36625532.084,NaN,35958952.302,NaN,NaN,NaN,24748503.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43272781.812,26219132.6,NaN,37439661.908,38853619.6,NaN,NaN,NaN
23814181.161,24849147.875,21713318.098,23977528.521,NaN,21895456.306,NaN,NaN,24466197.04,NaN,NaN,NaN,NaN,21755152.502,NaN,NaN,20548256.704,NaN,20766129.649,NaN,NaN,24343105.174,NaN,NaN,NaN,NaN,NaN,21046882.296,NaN,NaN,NaN,NaN,NaN,NaN,21632841.796,20388180.802,22779393.631,NaN,NaN,NaN,21732792.869,22109345.676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22253087.125,20300168.005,22063174.502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26263574.307,NaN,NaN,NaN,NaN,NaN,NaN,22011428.761,23699554.283,NaN,NaN,NaN,NaN,NaN,NaN,26474770.287,NaN,NaN,NaN,NaN,26315965.058,24896155.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26557330.11,37580853.915,38574924.765,37441117.565,38050213.498,NaN,NaN,36462736.758,36816460.029,NaN,36250973.946,NaN,NaN,37487152.093,NaN,NaN,NaN,NaN,NaN,22189353.53,24325588.561,NaN,24976769.305,NaN,NaN,NaN,24876912.22,NaN,NaN,23192316.966,NaN,NaN,NaN,NaN,NaN,22026151.852,NaN,NaN,36625516.34,NaN,35959078.647,NaN,NaN,NaN,24748057.859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43272996.433,26218816.265,NaN,37439663.176,38853618.938,NaN,NaN,NaN
